niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_strict,confidence_score
paysagiste,Jardins services Heer et fils,https://www.google.com/maps/place/Jardins+services+Heer+et+fils/data=!4m7!3m6!1s0x47f7037f79bc869d:0xf5aa2b212de91bcc!8m2!3d45.7839523!4d3.0748535!16s%2Fg%2F11nykwmhh8!19sChIJnYa8eX8D90cRzBvpLSErqvU?authuser=0&hl=fr&rclk=1,,,Paysagiste,8 Rue Béranger,,0638627260,https://www.jardins-services-heer.com/,paysagiste,7
paysagiste,Jardins & Dépendances | Carré Bleu Clermont-Ferrand,https://www.google.com/maps/place/Jardins+%26+D%C3%A9pendances+%7C+Carr%C3%A9+Bleu+Clermont-Ferrand/data=!4m7!3m6!1s0x47f71b766cf47ec1:0xc9fcb850b1aadc60!8m2!3d45.7463426!4d3.0936417!16s%2Fg%2F1tfb5xys!19sChIJwX70bHYb90cRYNyqsVC4_Mk?authuser=0&hl=fr&rclk=1,4.0,24,Paysagiste,·,,0473262452,https://www.jardins-dependances.fr/,paysagiste,7
paysagiste,Adis Paysages,https://www.google.com/maps/place/Adis+Paysages/data=!4m7!3m6!1s0x47f6e1dcdc8cc629:0xc775c5054d9211fa!8m2!3d45.8096725!4d3.1886881!16s%2Fg%2F1tdw2v07!19sChIJKcaM3Nzh9kcR-hGSTQXFdcc?authuser=0&hl=fr&rclk=1,4.2,25,Paysagiste,·,,0473610046,https://www.groupeadis.fr/,paysagiste,6
paysagiste,"Élagage, Abattage & Taille de Haie Clermont Ferrand - Élagueur Grimpeur Puy-de-Dôme 63","https://www.google.com/maps/place/%C3%89lagage,+Abattage+%26+Taille+de+Haie+Clermont+Ferrand+-+%C3%89lagueur+Grimpeur+Puy-de-D%C3%B4me+63/data=!4m7!3m6!1s0x47f71b8812b46ced:0xac6e163960167dec!8m2!3d45.7791073!4d3.0801175!16s%2Fg%2F11yzwd9qsn!19sChIJ7Wy0Eogb90cR7H0WYDkWbqw?authuser=0&hl=fr&rclk=1",5.0,2,Paysagiste,6 Rue Champfort B,,0487790301,https://elagage-clermont-ferrand.fr/,paysagiste,15
paysagiste,Landscape Paysagiste,https://www.google.com/maps/place/Landscape+Paysagiste/data=!4m7!3m6!1s0x47f71bc5e394e1d1:0x903f647b0cf145bd!8m2!3d45.7727227!4d3.074775!16s%2Fg%2F11btm9y29h!19sChIJ0eGU48Ub90cRvUXxDHtkP5A?authuser=0&hl=fr&rclk=1,5.0,2,Paysagiste,16 Bd Aristide Briand,,0664438489,https://www.landscape-paysagiste.com/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,paysagiste,6
paysagiste,Concept Jardin,https://www.google.com/maps/place/Concept+Jardin/data=!4m7!3m6!1s0x47f718b4a2f84017:0xb758095d444213bb!8m2!3d45.8466229!4d3.1116015!16s%2Fg%2F1tcwfb6b!19sChIJF0D4orQY90cRuxNCRF0JWLc?authuser=0&hl=fr&rclk=1,3.8,19,Paysagiste,·,,0473246419,http://www.concept-jardin63.fr/,paysagiste,7
paysagiste,Treyve Paysages,https://www.google.com/maps/place/Treyve+Paysages/data=!4m7!3m6!1s0x47f6e1a4ca2064b7:0x15238291b16a90f9!8m2!3d45.7814828!4d3.1457185!16s%2Fg%2F11k9lbx_zz!19sChIJt2QgyqTh9kcR-ZBqsZGCIxU?authuser=0&hl=fr&rclk=1,4.6,11,Paysagiste,44 Rue Elisée Reclus,,0473397800,http://www.treyve-paysages.fr/,paysagiste,6
paysagiste,Créa Jardins,https://www.google.com/maps/place/Cr%C3%A9a+Jardins/data=!4m7!3m6!1s0x47f723e277b5bed7:0xb27d8c460b6d058a!8m2!3d45.9040517!4d3.1233489!16s%2Fg%2F1th0m7kl!19sChIJ1761d-Ij90cRigVtC0aMfbI?authuser=0&hl=fr&rclk=1,4.5,33,Paysagiste,4 Rue Joaquin Perez,,0473635771,http://www.crea-jardin-paysagiste.fr/,paysagiste,7
paysagiste,Adhoma Clermont,https://www.google.com/maps/place/Adhoma+Clermont/data=!4m7!3m6!1s0x47f71bc21faaeb09:0x8bed2541e1a62a81!8m2!3d45.7709626!4d3.0865676!16s%2Fg%2F1tg_fdg2!19sChIJCeuqH8Ib90cRgSqm4UEl7Ys?authuser=0&hl=fr&rclk=1,4.9,21,Paysagiste,·,,0473931164,https://adhoma.fr/agence/clermont-ferrand/,paysagiste,6
paysagiste,Palette Nature Paysagiste,https://www.google.com/maps/place/Palette+Nature+Paysagiste/data=!4m7!3m6!1s0x47f6e28fcaea4b43:0x114eb076548f2f2!8m2!3d45.737074!4d3.195721!16s%2Fg%2F1td5whyg!19sChIJQ0vqyo_i9kcR8vJIZQfrFAE?authuser=0&hl=fr&rclk=1,4.0,1,Paysagiste,6 Rue du Lac,,0661322820,,paysagiste,6
paysagiste,Vincent Auzolle Paysagiste,https://www.google.com/maps/place/Vincent+Auzolle+Paysagiste/data=!4m7!3m6!1s0x47f7190468fcbe27:0x1f5f1cf71a05830a!8m2!3d45.8417734!4d3.1065279!16s%2Fg%2F11gy07k3y6!19sChIJJ778aAQZ90cRCoMFGvccXx8?authuser=0&hl=fr&rclk=1,3.5,10,Paysagiste,Chemin de tracol et des charrettes,,0607131805,https://www.auzolle-paysages.fr/?utm_medium=referral&utm_source=gmb&utm_campaign=lnk-gmb,paysagiste,6
paysagiste,Jardiniers SAP Clermont Ferrand,https://www.google.com/maps/place/Jardiniers+SAP+Clermont+Ferrand/data=!4m7!3m6!1s0x47f71b54e63bc93d:0xce00c1a337be0732!8m2!3d45.7777873!4d3.0642346!16s%2Fg%2F11ts3b_dqg!19sChIJPck75lQb90cRMge-N6PBAM4?authuser=0&hl=fr&rclk=1,,,Jardinier,68 Av. Joseph Claussat,,0619427363,https://reseau.jardiniers-sap.fr/734-jardiniers-sap-clermont-ferrand?utm_source=gmb,paysagiste,4
paysagiste,Luc Léotoing Paysage Urbanisme,https://www.google.com/maps/place/Luc+L%C3%A9otoing+Paysage+Urbanisme/data=!4m7!3m6!1s0x47f6df1283b8ff81:0xa8283da89b665389!8m2!3d45.7795914!4d3.0979421!16s%2Fg%2F11h1zjwbyn!19sChIJgf-4gxLf9kcRiVNmm6g9KKg?authuser=0&hl=fr&rclk=1,,,Architecte paysagiste,35 Av. Charras,,0977939427,https://www.leotoingpaysage.com/,paysagiste,6
paysagiste,Tellus paysage,https://www.google.com/maps/place/Tellus+paysage/data=!4m7!3m6!1s0x2d1b3573b0898e8d:0xb3f0c272bca00c26!8m2!3d45.7515082!4d3.1545634!16s%2Fg%2F11vxzbcyz0!19sChIJjY6JsHM1Gy0RJgygvHLC8LM?authuser=0&hl=fr&rclk=1,5.0,23,Paysagiste,·,,0614513535,,paysagiste,6
paysagiste,Idée Création Paysage,https://www.google.com/maps/place/Id%C3%A9e+Cr%C3%A9ation+Paysage/data=!4m7!3m6!1s0x47f703fa11034059:0x9723e2f70c10cfb8!8m2!3d45.6730125!4d3.1338129!16s%2Fg%2F11w3rxlqww!19sChIJWUADEfoD90cRuM8QDPfiI5c?authuser=0&hl=fr&rclk=1,4.0,4,Paysagiste,6 ZA les Rasés,,0422910806,http://www.idee-creation.fr/,paysagiste,6
paysagiste,Borey Paysage,https://www.google.com/maps/place/Borey+Paysage/data=!4m7!3m6!1s0x47f71b6a1736c60b:0x123d16cd67105d8e!8m2!3d45.7810106!4d3.0547676!16s%2Fg%2F11z50__gyx!19sChIJC8Y2F2ob90cRjl0QZ80WPRI?authuser=0&hl=fr&rclk=1,,,Paysagiste,56 Chem. du Roc Blanc,,0665967117,https://boreypaysage.fr/,paysagiste,6
paysagiste,Beaux Jardins,https://www.google.com/maps/place/Beaux+Jardins/data=!4m7!3m6!1s0x47f7204da0560f49:0x6d065f129c42172c!8m2!3d45.88739!4d3.16064!16s%2Fg%2F1tgxsx3_!19sChIJSQ9WoE0g90cRLBdCnBJfBm0?authuser=0&hl=fr&rclk=1,3.3,14,Paysagiste,·,,0473383243,,paysagiste,7
paysagiste,Jardins Espaces Verts P Guarise SARL,https://www.google.com/maps/place/Jardins+Espaces+Verts+P+Guarise+SARL/data=!4m7!3m6!1s0x47f71a3655466a9f:0xe0cb22a0d308b63c!8m2!3d45.7741488!4d3.0603224!16s%2Fg%2F1tk9q3h0!19sChIJn2pGVTYa90cRPLYI06Aiy-A?authuser=0&hl=fr&rclk=1,4.5,2,Arboriste,·,,0473372541,https://jardins-espaces-verts-36.webself.net/,paysagiste,5
paysagiste,T&A Paysage,https://www.google.com/maps/place/T%26A+Paysage/data=!4m7!3m6!1s0x47f71f5dd4096a5d:0x24941fe66b01511!8m2!3d45.8180762!4d3.1434175!16s%2Fg%2F11m6nfzkj9!19sChIJXWoJ1F0f90cRERWwZv5BSQI?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,5 Rue Jean Verney,,0787440717,,paysagiste,6
paysagiste,T E B M Paysage,https://www.google.com/maps/place/T+E+B+M+Paysage/data=!4m7!3m6!1s0x47f71b728a7c5a99:0x55b85e4db1ea6a4!8m2!3d45.7417668!4d3.0975496!16s%2Fg%2F11sw_xjhxt!19sChIJmVp8inIb90cRpKYe2-SFWwU?authuser=0&hl=fr&rclk=1,,,Paysagiste,7 Rue Berthelot,,0473680026,https://www.amenagementexterieur63.fr/,paysagiste,6
paysagiste,Jardins Et Maisons,https://www.google.com/maps/place/Jardins+Et+Maisons/data=!4m7!3m6!1s0x804bac82c3521b83:0x3810324e9d4587fe!8m2!3d45.7657488!4d3.0381085!16s%2Fg%2F11rvdlr0sn!19sChIJgxtSw4KsS4AR_odFnU4yEDg?authuser=0&hl=fr&rclk=1,,,Paysagiste,22 bis Av. du Puy de Dôme,,0686051983,http://jardins-et-maisons.fr.gd/,paysagiste,7
paysagiste,"Maison et Services Clermont-Ferrand | Ménage, repassage, jardinage & nettoyage des vitres","https://www.google.com/maps/place/Maison+et+Services+Clermont-Ferrand+%7C+M%C3%A9nage,+repassage,+jardinage+%26+nettoyage+des+vitres/data=!4m7!3m6!1s0x47f71dbd824a5b83:0x2a11eac32c2e916f!8m2!3d45.7441733!4d3.1684334!16s%2Fg%2F11gjzmbyx5!19sChIJg1tKgr0d90cRb5EuLMPqESo?authuser=0&hl=fr&rclk=1",4.7,63,Service de ménage,7 Rue Maurice Bellonte,,0473593842,https://www.maison-et-services.com/trouver-mon-prestataire/france/auvergne-rhone-alpes/puy-de-dome/maison-services-clermont-ferrand?utm_source=GoogleMyBusiness&utm_medium=organic,paysagiste,4
paysagiste,Jardins Dômes Services,https://www.google.com/maps/place/Jardins+D%C3%B4mes+Services/data=!4m7!3m6!1s0x47f7189223cf2c59:0xb9a44345f319bc86!8m2!3d45.7718305!4d3.1867046!16s%2Fg%2F1tcw2zcv!19sChIJWSzPI5IY90cRhrwZ80VDpLk?authuser=0&hl=fr&rclk=1,4.0,4,Paysagiste,·,,0473881029,,paysagiste,7
paysagiste,Terideal,https://www.google.com/maps/place/Terideal/data=!4m7!3m6!1s0x47f71d70951f1405:0x2a479843d616a7e7!8m2!3d45.7888546!4d3.1341167!16s%2Fg%2F11l_bjhsvd!19sChIJBRQflXAd90cR56cW1kOYRyo?authuser=0&hl=fr&rclk=1,3.0,6,Paysagiste,41 Rue Newton ZI du BREZET,,0427826763,https://www.terideal.fr/,paysagiste,6
paysagiste,L'ère du potager,https://www.google.com/maps/place/L%27%C3%A8re+du+potager/data=!4m7!3m6!1s0x47f71b4bbb761bdb:0x3552127723ce5e96!8m2!3d45.756643!4d3.0809216!16s%2Fg%2F11gh859bz5!19sChIJ2xt2u0sb90cRll7OI3cSUjU?authuser=0&hl=fr&rclk=1,,,Paysagiste,11 Rue Jean-Baptiste Toury,,0662190388,,paysagiste,6
paysagiste,Entretiens des espaces verts,https://www.google.com/maps/place/Entretiens+des+espaces+verts/data=!4m7!3m6!1s0x2d90184fce0cd3b9:0x479b36b8a1b0daeb!8m2!3d45.7740019!4d3.128062!16s%2Fg%2F11jyzj1y_9!19sChIJudMMzk8YkC0R69qwobg2m0c?authuser=0&hl=fr&rclk=1,,,Paysagiste,Chem. de la Tonne Ronde,,0662347226,http://bony-espaces-verts.fr/,paysagiste,7
paysagiste,Beaux Jardins,https://www.google.com/maps/place/Beaux+Jardins/data=!4m7!3m6!1s0x47f7204da0560f49:0x6d065f129c42172c!8m2!3d45.88739!4d3.16064!16s%2Fg%2F1tgxsx3_!19sChIJSQ9WoE0g90cRLBdCnBJfBm0?authuser=0&hl=fr&rclk=1,3.3,14,Paysagiste,·,,0473383243,,paysagiste,7
paysagiste,Jardins Espaces Verts P Guarise SARL,https://www.google.com/maps/place/Jardins+Espaces+Verts+P+Guarise+SARL/data=!4m7!3m6!1s0x47f71a3655466a9f:0xe0cb22a0d308b63c!8m2!3d45.7741488!4d3.0603224!16s%2Fg%2F1tk9q3h0!19sChIJn2pGVTYa90cRPLYI06Aiy-A?authuser=0&hl=fr&rclk=1,4.5,2,Arboriste,·,,0473372541,https://jardins-espaces-verts-36.webself.net/,paysagiste,5
paysagiste,T&A Paysage,https://www.google.com/maps/place/T%26A+Paysage/data=!4m7!3m6!1s0x47f71f5dd4096a5d:0x24941fe66b01511!8m2!3d45.8180762!4d3.1434175!16s%2Fg%2F11m6nfzkj9!19sChIJXWoJ1F0f90cRERWwZv5BSQI?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,5 Rue Jean Verney,,0787440717,,paysagiste,6
paysagiste,T E B M Paysage,https://www.google.com/maps/place/T+E+B+M+Paysage/data=!4m7!3m6!1s0x47f71b728a7c5a99:0x55b85e4db1ea6a4!8m2!3d45.7417668!4d3.0975496!16s%2Fg%2F11sw_xjhxt!19sChIJmVp8inIb90cRpKYe2-SFWwU?authuser=0&hl=fr&rclk=1,,,Paysagiste,7 Rue Berthelot,,0473680026,https://www.amenagementexterieur63.fr/,paysagiste,6
paysagiste,Jardins Et Maisons,https://www.google.com/maps/place/Jardins+Et+Maisons/data=!4m7!3m6!1s0x804bac82c3521b83:0x3810324e9d4587fe!8m2!3d45.7657488!4d3.0381085!16s%2Fg%2F11rvdlr0sn!19sChIJgxtSw4KsS4AR_odFnU4yEDg?authuser=0&hl=fr&rclk=1,,,Paysagiste,22 bis Av. du Puy de Dôme,,0686051983,http://jardins-et-maisons.fr.gd/,paysagiste,7
paysagiste,"Maison et Services Clermont-Ferrand | Ménage, repassage, jardinage & nettoyage des vitres","https://www.google.com/maps/place/Maison+et+Services+Clermont-Ferrand+%7C+M%C3%A9nage,+repassage,+jardinage+%26+nettoyage+des+vitres/data=!4m7!3m6!1s0x47f71dbd824a5b83:0x2a11eac32c2e916f!8m2!3d45.7441733!4d3.1684334!16s%2Fg%2F11gjzmbyx5!19sChIJg1tKgr0d90cRb5EuLMPqESo?authuser=0&hl=fr&rclk=1",4.7,63,Service de ménage,7 Rue Maurice Bellonte,,0473593842,https://www.maison-et-services.com/trouver-mon-prestataire/france/auvergne-rhone-alpes/puy-de-dome/maison-services-clermont-ferrand?utm_source=GoogleMyBusiness&utm_medium=organic,paysagiste,4
paysagiste,Jardins Dômes Services,https://www.google.com/maps/place/Jardins+D%C3%B4mes+Services/data=!4m7!3m6!1s0x47f7189223cf2c59:0xb9a44345f319bc86!8m2!3d45.7718305!4d3.1867046!16s%2Fg%2F1tcw2zcv!19sChIJWSzPI5IY90cRhrwZ80VDpLk?authuser=0&hl=fr&rclk=1,4.0,4,Paysagiste,·,,0473881029,,paysagiste,7
paysagiste,Terideal,https://www.google.com/maps/place/Terideal/data=!4m7!3m6!1s0x47f71d70951f1405:0x2a479843d616a7e7!8m2!3d45.7888546!4d3.1341167!16s%2Fg%2F11l_bjhsvd!19sChIJBRQflXAd90cR56cW1kOYRyo?authuser=0&hl=fr&rclk=1,3.0,6,Paysagiste,41 Rue Newton ZI du BREZET,,0427826763,https://www.terideal.fr/,paysagiste,6
paysagiste,L'ère du potager,https://www.google.com/maps/place/L%27%C3%A8re+du+potager/data=!4m7!3m6!1s0x47f71b4bbb761bdb:0x3552127723ce5e96!8m2!3d45.756643!4d3.0809216!16s%2Fg%2F11gh859bz5!19sChIJ2xt2u0sb90cRll7OI3cSUjU?authuser=0&hl=fr&rclk=1,,,Paysagiste,11 Rue Jean-Baptiste Toury,,0662190388,,paysagiste,6
paysagiste,Entretiens des espaces verts,https://www.google.com/maps/place/Entretiens+des+espaces+verts/data=!4m7!3m6!1s0x2d90184fce0cd3b9:0x479b36b8a1b0daeb!8m2!3d45.7740019!4d3.128062!16s%2Fg%2F11jyzj1y_9!19sChIJudMMzk8YkC0R69qwobg2m0c?authuser=0&hl=fr&rclk=1,,,Paysagiste,Chem. de la Tonne Ronde,,0662347226,http://bony-espaces-verts.fr/,paysagiste,7
paysagiste,Acer paysage,https://www.google.com/maps/place/Acer+paysage/data=!4m7!3m6!1s0x47f71bdbccf9b7cf:0x6a9100bed7f28f2a!8m2!3d45.7440124!4d3.098496!16s%2Fg%2F11sp0g1xwl!19sChIJz7f5zNsb90cRKo_y174AkWo?authuser=0&hl=fr&rclk=1,,,Paysagiste,5 Rue Denis Papin,,0613556584,https://www.acer-paysage.fr/,paysagiste,6
paysagiste,L'Atmosphère Végétale,https://www.google.com/maps/place/L%27Atmosph%C3%A8re+V%C3%A9g%C3%A9tale/data=!4m7!3m6!1s0x47f71bdec90109c9:0x4387d21991e33599!8m2!3d45.775732!4d3.030914!16s%2Fg%2F11rc6y855p!19sChIJyQkByd4b90cRmTXjkRnSh0M?authuser=0&hl=fr&rclk=1,,,Paysagiste,9 All. des Hirondelles,,0661105373,,paysagiste,7
paysagiste,Offmann-T - Rénovation & Entretien | Clermont-Ferrand - Auvergne,https://www.google.com/maps/place/Offmann-T+-+R%C3%A9novation+%26+Entretien+%7C+Clermont-Ferrand+-+Auvergne/data=!4m7!3m6!1s0x8ee7c4829589e5bb:0x1df3b472acdebc0e!8m2!3d45.8302921!4d3.0999682!16s%2Fg%2F11wwx_qk5m!19sChIJu-WJlYLE544RDrzerHK08x0?authuser=0&hl=fr&rclk=1,5.0,15,Paysagiste,8 bis Cr des Perches,,0641018571,https://offmann-t.fr/,paysagiste,6
paysagiste,Auvergn' Jardin : Paysagiste,https://www.google.com/maps/place/Auvergn%27+Jardin+:+Paysagiste/data=!4m7!3m6!1s0x8e213ce6e0f8aebb:0x1e99ae0c3a27b11!8m2!3d45.7718305!4d3.1867046!16s%2Fg%2F11vdgn5wt4!19sChIJu6744OY8IY4REXuiw-Ca6QE?authuser=0&hl=fr&rclk=1,5.0,1,Paysagiste,·,,0667207127,,paysagiste,7
paysagiste,AF Jardins Services,https://www.google.com/maps/place/AF+Jardins+Services/data=!4m7!3m6!1s0x47f71963d8513129:0xafb175eb8e2d06b7!8m2!3d45.7897389!4d3.0804019!16s%2Fg%2F1tf01v1d!19sChIJKTFR2GMZ90cRtwYtjut1sa8?authuser=0&hl=fr&rclk=1,,,Paysagiste,38 T Rue Châteaubriand,,0473168328,,paysagiste,7
paysagiste,Jardin Paysage d'Avenir,https://www.google.com/maps/place/Jardin+Paysage+d%27Avenir/data=!4m7!3m6!1s0x4df097f2b35081d5:0xbc6fd53a3f0edc4b!8m2!3d44.605884!4d2.6583902!16s%2Fg%2F11mlyt7d48!19sChIJ1YFQs_KX8E0RS9wOPzrVb7w?authuser=0&hl=fr&rclk=1,5.0,6,Paysagiste,·,,0783503470,,paysagiste,7
paysagiste,A LA BONNE POUSSE,https://www.google.com/maps/place/A+LA+BONNE+POUSSE/data=!4m7!3m6!1s0x2a7fce82b6704fdb:0x6173301dbf076604!8m2!3d45.7083704!4d3.1707226!16s%2Fg%2F11yq2w4tb6!19sChIJ209wtoLOfyoRBGYHvx0wc2E?authuser=0&hl=fr&rclk=1,5.0,28,Paysagiste,·,,0686057562,,paysagiste,6
paysagiste,Kerguelin Thierry,https://www.google.com/maps/place/Kerguelin+Thierry/data=!4m7!3m6!1s0x47f7189223cf2c59:0x4bf2588a1f1b019!8m2!3d45.8481635!4d3.0819993!16s%2Fg%2F1tdvjjh3!19sChIJWSzPI5IY90cRGbDxoYglvwQ?authuser=0&hl=fr&rclk=1,2.5,2,Paysagiste,8 Rue des Carrières,,0473780827,,paysagiste,6
paysagiste,C verts services,https://www.google.com/maps/place/C+verts+services/data=!4m7!3m6!1s0x47f71fb25d9c4583:0xbc1ef7d52ab9648f!8m2!3d45.7417668!4d3.0975496!16s%2Fg%2F11fn7sxyc2!19sChIJg0WcXbIf90cRj2S5KtX3Hrw?authuser=0&hl=fr&rclk=1,4.0,4,Jardinier,7 Rue Berthelot,,0473680026,http://amenagementexterieur63.fr/,paysagiste,5
paysagiste,Stolons,https://www.google.com/maps/place/Stolons/data=!4m7!3m6!1s0x47f71be138271ea7:0xb8e785205c2e8608!8m2!3d45.7798689!4d3.0881841!16s%2Fg%2F11vw_qrztm!19sChIJpx4nOOEb90cRCIYuXCCF57g?authuser=0&hl=fr&rclk=1,,,Architecte paysagiste,30 Rue Blaise Pascal,,,https://stolons.fr/,paysagiste,6
paysagiste,T E B M Paysage,https://www.google.com/maps/place/T+E+B+M+Paysage/data=!4m7!3m6!1s0x47f71d74626ff16b:0xda41a1d2b11d9837!8m2!3d45.8373532!4d3.2361556!16s%2Fg%2F11btmqsyzh!19sChIJa_FvYnQd90cRN5gdsdKhQdo?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,·,,0473680026,http://www.amenagementexterieur63.fr/,paysagiste,6
paysagiste,Paysages des Dômes,https://www.google.com/maps/place/Paysages+des+D%C3%B4mes/data=!4m7!3m6!1s0x47f71bdf2bbbcdbb:0x52e6ada18ce068b3!8m2!3d45.7844099!4d3.0802478!16s%2Fg%2F1tg152bc!19sChIJu827K98b90cRs2jgjKGt5lI?authuser=0&hl=fr&rclk=1,,,Paysagiste,3 Rue du Belloy,,0610837153,,paysagiste,6
paysagiste,L'Entreprise Paysagiste,https://www.google.com/maps/place/L%27Entreprise+Paysagiste/data=!4m7!3m6!1s0x47f7d3015a361e91:0x1932b27f11cf4b42!8m2!3d45.7718305!4d3.1867046!16s%2Fg%2F11fvxz0qm6!19sChIJkR42WgHT90cRQkvPEX-yMhk?authuser=0&hl=fr&rclk=1,4.8,20,Paysagiste,·,,0766404583,https://www.lentreprisepaysagiste.fr/,paysagiste,6
paysagiste,Terre 2 Création,https://www.google.com/maps/place/Terre+2+Cr%C3%A9ation/data=!4m7!3m6!1s0x47f6e34078b23c31:0xbd5a84b03c55e2ef!8m2!3d45.7757191!4d3.2101033!16s%2Fg%2F11vlm9nntl!19sChIJMTyyeEDj9kcR7-JVPLCEWr0?authuser=0&hl=fr&rclk=1,,,Paysagiste,16 Rue Julien Champclos,,,https://www.terre2creation.fr/,paysagiste,6
paysagiste,AK Paysage Arvernois Jardin Délicieux,https://www.google.com/maps/place/AK+Paysage+Arvernois+Jardin+D%C3%A9licieux/data=!4m7!3m6!1s0xa3b3349148ecd34f:0x5c717f554694f29e!8m2!3d45.7402705!4d3.0651402!16s%2Fg%2F11ww6lgr5f!19sChIJT9PsSJE0s6MRnvKURlV_cVw?authuser=0&hl=fr&rclk=1,5.0,10,Paysagiste,·,,0640421969,,paysagiste,7
paysagiste,"Ismaël Multiservice - Clermont-Ferrand | Démolition, Peinture, Couverture, Espaces Verts et Maçonnerie.","https://www.google.com/maps/place/Isma%C3%ABl+Multiservice+-+Clermont-Ferrand+%7C+D%C3%A9molition,+Peinture,+Couverture,+Espaces+Verts+et+Ma%C3%A7onnerie./data=!4m7!3m6!1s0x47f71fb1c241b8af:0xe42657fdd1f3cdc7!8m2!3d45.8246466!4d3.1450147!16s%2Fg%2F11kqttmzjt!19sChIJr7hBwrEf90cRx83z0f1XJuQ?authuser=0&hl=fr&rclk=1",4.9,16,Service de restauration de bâtiments,4 Pl. Dr Pommerol,,0641992360,https://ismael-multiservice.com/,chauffagiste,3
paysagiste,Damset,https://www.google.com/maps/place/Damset/data=!4m7!3m6!1s0xc3adeb17a8831b5:0x70bf72b0de39ba08!8m2!3d46.0822536!4d2.838253!16s%2Fg%2F11q3rjdhdk!19sChIJtTGIerHeOgwRCLo53rByv3A?authuser=0&hl=fr&rclk=1,5.0,3,Paysagiste,·,,0648677896,https://entreprisedamset.wixsite.com/website,paysagiste,6
paysagiste,Garden Park Concept - Agence Clermont-Ferrand - Revêtements extérieurs de qualité,https://www.google.com/maps/place/Garden+Park+Concept+-+Agence+Clermont-Ferrand+-+Rev%C3%AAtements+ext%C3%A9rieurs+de+qualit%C3%A9/data=!4m7!3m6!1s0x45819524e57e6ef7:0x7ea55d6a5d404f38!8m2!3d45.8276963!4d3.1600715!16s%2Fg%2F11vyyg8s97!19sChIJ925-5SSVgUUROE9AXWpdpX4?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,·,,0659492268,https://gardenparkconcept.com/agences-amenagements-exterieurs/garden-park-clermont-ferrand/,paysagiste,6
paysagiste,Carré Vert Architecture,https://www.google.com/maps/place/Carr%C3%A9+Vert+Architecture/data=!4m7!3m6!1s0x47f71c7c6c804093:0x6300264858f53f9e!8m2!3d45.7517706!4d3.1085453!16s%2Fg%2F11b6d4d2cb!19sChIJk0CAbHwc90cRnj_1WEgmAGM?authuser=0&hl=fr&rclk=1,4.0,11,Architecte,1 Av. Jean Noellet,,0473264377,http://www.carrevert-architecture.fr/,bardage,3
paysagiste,Rémi Paysage,https://www.google.com/maps/place/R%C3%A9mi+Paysage/data=!4m7!3m6!1s0x2671fe39f0daa8d5:0xa8edb276f3598fa1!8m2!3d45.8310882!4d3.1707226!16s%2Fg%2F11kjzkr79h!19sChIJ1aja8Dn-cSYRoY9Z83ay7ag?authuser=0&hl=fr&rclk=1,4.6,9,Paysagiste,·,,0609058278,http://www.remipaysage.fr/,paysagiste,6
paysagiste,Action Jardin,https://www.google.com/maps/place/Action+Jardin/data=!4m7!3m6!1s0x47f717fa5344d32b:0x36f9469dc3cc1c6b!8m2!3d45.8570727!4d3.0233516!16s%2Fg%2F1vgw7_88!19sChIJK9NEU_oX90cRaxzMw51G-TY?authuser=0&hl=fr&rclk=1,4.0,2,Paysagiste,32 Rue des Écoles,,0473335406,,paysagiste,7
paysagiste,DTR-paysage,https://www.google.com/maps/place/DTR-paysage/data=!4m7!3m6!1s0x4e6c87c8b6dcf75b:0xbc85031c2bb0ba2f!8m2!3d45.7718305!4d3.1867046!16s%2Fg%2F11m749b3_k!19sChIJW_fctsiHbE4RL7qwKxwDhbw?authuser=0&hl=fr&rclk=1,4.9,20,Paysagiste,·,,0661821665,https://www.dtr-paysage.fr/,paysagiste,6
paysagiste,jdmultiservices63.fr --paysagiste-clermont-ferrand-multiservices.fr,https://www.google.com/maps/place/jdmultiservices63.fr+--paysagiste-clermont-ferrand-multiservices.fr/data=!4m7!3m6!1s0x47f71d8af79cb283:0xddea9818271556f4!8m2!3d45.7934468!4d3.0855546!16s%2Fg%2F11ldw48wdl!19sChIJg7Kc94od90cR9FYVJxiY6t0?authuser=0&hl=fr&rclk=1,5.0,1,Entreprise de bricolage,·,,0745088077,https://www.paysagiste-clermont-ferrand-multiservices.fr/,paysagiste,6
paysagiste,Vulcan’Paysage,https://www.google.com/maps/place/Vulcan%E2%80%99Paysage/data=!4m7!3m6!1s0x439ef9d753f3fdbf:0x5c3fe1d6dbd0ea3f!8m2!3d30.6959409!4d-49.8171262!16s%2Fg%2F11rj66w_f6!19sChIJv_3zU9f5nkMRP-rQ29bhP1w?authuser=0&hl=fr&rclk=1,5.0,10,Paysagiste,,,0671937129,https://www.facebook.com/profile.php?id=100074878237894,paysagiste,6
