niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_strict,confidence_score,city_matched,phone_norm,competitors_count_lsa
paysagiste,Piscines de France - Pisciniste Angers (49) - Construction de piscine,https://www.google.com/maps/place/Piscines+de+France+-+Pisciniste+Angers+%2849%29+-+Construction+de+piscine/data=!4m7!3m6!1s0x4807d62d148084e9:0x2de2a02251a6ba95!8m2!3d47.4295001!4d-0.5419679!16s%2Fg%2F1hc1cc_9p!19sChIJ6YSAFC3WB0gRlbqmUSKg4i0?authuser=0&hl=fr&rclk=1,4.5,99,Société de construction de piscine,·,,0241575107,https://www.piscines-de-france.fr/,pisciniste,9,Angers,0241575107,0
paysagiste,"JR Elagage, abattage, dessouchage, paysagiste taille","https://www.google.com/maps/place/JR+Elagage,+abattage,+dessouchage,+paysagiste+taille/data=!4m7!3m6!1s0x4808791d48a090eb:0x9bc8153b963f8f31!8m2!3d47.4968436!4d-0.5258839!16s%2Fg%2F11p9snht5h!19sChIJ65CgSB15CEgRMY8_ljsVyJs?authuser=0&hl=fr&rclk=1",5.0,21,Service d'élagage,163 Rte d'Angers,,0682207532,https://www.jrelagageabattage.fr/,paysagiste,9,Angers,0682207532,2
paysagiste,COCAULT MAÇONNERIE ANGERS,https://www.google.com/maps/place/COCAULT+MA%C3%87ONNERIE+ANGERS/data=!4m7!3m6!1s0x48087dd0ea1348eb:0xf0d24dc2202cb8fb!8m2!3d47.5319665!4d-0.6243748!16s%2Fg%2F1vc6csld!19sChIJ60gT6tB9CEgR-7gsIMJN0vA?authuser=0&hl=fr&rclk=1,4.9,45,Paysagiste,·,,0241427079,https://cocault-maconnerie-angers.fr/,paysagiste,6,Angers,0241427079,2
paysagiste,"Maison et Services Clermont-Ferrand | Ménage, repassage, jardinage & nettoyage des vitres","https://www.google.com/maps/place/Maison+et+Services+Clermont-Ferrand+%7C+M%C3%A9nage,+repassage,+jardinage+%26+nettoyage+des+vitres/data=!4m7!3m6!1s0x47f71dbd824a5b83:0x2a11eac32c2e916f!8m2!3d45.7441733!4d3.1684334!16s%2Fg%2F11gjzmbyx5!19sChIJg1tKgr0d90cRb5EuLMPqESo?authuser=0&hl=fr&rclk=1",4.7,63,Service de ménage,7 Rue Maurice Bellonte,,0473593842,https://www.maison-et-services.com/trouver-mon-prestataire/france/auvergne-rhone-alpes/puy-de-dome/maison-services-clermont-ferrand?utm_source=GoogleMyBusiness&utm_medium=organic,paysagiste,4,Clermont-Ferrand,0473593842,1
paysagiste,"VIVASERVICES Clermont-Ferrand | Service d'aide à domicile, Ménage, aide aux personnes âgées, Jardinage","https://www.google.com/maps/place/VIVASERVICES+Clermont-Ferrand+%7C+Service+d%27aide+%C3%A0+domicile,+M%C3%A9nage,+aide+aux+personnes+%C3%A2g%C3%A9es,+Jardinage/data=!4m7!3m6!1s0x47f71b7167cba78b:0xc0ef24dca58d2196!8m2!3d45.776099!4d3.088981!16s%2Fg%2F11t29m41v3!19sChIJi6fLZ3Eb90cRliGNpdwk78A?authuser=0&hl=fr&rclk=1",5.0,84,Agence de services d'aide à domicile,·,,0415540350,https://www.vivaservices.fr/agences/clermont-ferrand/?source=98&utm_source=GMB&utm_campaign=GMB-clermont-ferrand,paysagiste,4,Clermont-Ferrand,0415540350,1
paysagiste,LEROY PAYSAGES Le Mans,https://www.google.com/maps/place/LEROY+PAYSAGES+Le+Mans/data=!4m7!3m6!1s0x47e28610466ac8eb:0x5e243c1b0e10b870!8m2!3d48.0125767!4d0.1540567!16s%2Fg%2F11fj2fs2xy!19sChIJ68hqRhCG4kcRcLgQDhs8JF4?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,·,,0243533012,http://www.leroypaysages.fr/,paysagiste,6,Le Mans,0243533012,3
paysagiste,Mc Espaces Verts Le Mans 72 - arboriste-Sarthe 72 paysagiste-espace vert-entretien de vos jardin-Élagage -Abattage-Jardinier,https://www.google.com/maps/place/Mc+Espaces+Verts+Le+Mans+72+-+arboriste-Sarthe+72+paysagiste-espace+vert-entretien+de+vos+jardin-%C3%89lagage+-Abattage-Jardinier/data=!4m7!3m6!1s0x47e29b72e4553d03:0x1d0b7fee80864b75!8m2!3d47.9050191!4d0.1639676!16s%2Fg%2F11lkdzchw5!19sChIJAz1V5HKb4kcRdUuGgO5_Cx0?authuser=0&hl=fr&rclk=1,5.0,4,Paysagiste,24 Bd Sirius,,0624729504,https://www.facebook.com/profile.php?id=100075943628357,paysagiste,17,Le Mans,0624729504,3
paysagiste,Garden Park Concept - Agence de Brest - Revêtements extérieurs de qualité,https://www.google.com/maps/place/Garden+Park+Concept+-+Agence+de+Brest+-+Rev%C3%AAtements+ext%C3%A9rieurs+de+qualit%C3%A9/data=!4m7!3m6!1s0x4816bb85d4fd0bb9:0xbfd879d1a32cf4a1!8m2!3d48.4304169!4d-4.451703!16s%2Fg%2F11t2ydjsmc!19sChIJuQv91IW7FkgRofQso9F52L8?authuser=0&hl=fr&rclk=1,4.9,51,Paysagiste,·,,0675325481,https://gardenparkconcept.com/agences-amenagements-exterieurs/garden-park-concept-brest/,paysagiste,6,Brest,0675325481,1
paysagiste,"Ti Liorzh Services - Ménage, repassage et jardinage à domicile à Brest","https://www.google.com/maps/place/Ti+Liorzh+Services+-+M%C3%A9nage,+repassage+et+jardinage+%C3%A0+domicile+%C3%A0+Brest/data=!4m7!3m6!1s0x4816bbde67b9edcd:0x8d65b2181228763f!8m2!3d48.3878065!4d-4.4885126!16s%2Fg%2F11f5bns16s!19sChIJze25Z967FkgRP3YoEhiyZY0?authuser=0&hl=fr&rclk=1",4.8,125,Service de ménage,8 Rue J-B Boussingault,,0298444035,https://www.ti-liorzh-services.fr/,paysagiste,4,Brest,0298444035,1
paysagiste,"APEF Brest Est - Aide à domicile, Ménage, Jardinage et Garde d'enfants","https://www.google.com/maps/place/APEF+Brest+Est+-+Aide+%C3%A0+domicile,+M%C3%A9nage,+Jardinage+et+Garde+d%27enfants/data=!4m7!3m6!1s0x4816bbfbea0f4d75:0xe406ba65f1e8b946!8m2!3d48.3978627!4d-4.4541962!16s%2Fg%2F11rtd793k2!19sChIJdU0P6vu7FkgRRrno8WW6BuQ?authuser=0&hl=fr&rclk=1",4.9,11,Agence de services d'aide à domicile,8 Rue la Bruyère,,0298341082,https://www.apef.fr/nos-agences/apef-brest-est?utm_source=gmb,paysagiste,4,Brest,0298341082,1
paysagiste,MT PAYSAGE - Amiens,https://www.google.com/maps/place/MT+PAYSAGE+-+Amiens/data=!4m7!3m6!1s0xa78aa8fac66cc9af:0xc5ceb7191fc2ed0f!8m2!3d49.90375!4d2.2724!16s%2Fg%2F11vzbd7s3n!19sChIJr8lsxvqoiqcRD-3CHxm3zsU?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,18 Rue Petin,,0682696131,https://www.paysagiste-amiens.fr/,paysagiste,6,Amiens,0682696131,2
paysagiste,"M.sauzer Service, Paysagiste sur Amiens et ces alentours, élagage, taille de haie, abattage d’arbres.","https://www.google.com/maps/place/M.sauzer+Service,+Paysagiste+sur+Amiens+et+ces+alentours,+%C3%A9lagage,+taille+de+haie,+abattage+d%E2%80%99arbres./data=!4m7!3m6!1s0xb9d65a491aea303:0xff156ab94c81a236!8m2!3d49.8987104!4d2.2846814!16s%2Fg%2F11wg8ddhsx!19sChIJA6OukaRlnQsRNqKBTLlqFf8?authuser=0&hl=fr&rclk=1",5.0,11,Paysagiste,·,,0641114465,https://m-sauzer-service.fr/,paysagiste,9,Amiens,0641114465,2
paysagiste,"Le Vieux Chêne-Elagage Abattage taille d’arbres fruitiers entretien de jardin taille de haie rognage de souche, Amiens","https://www.google.com/maps/place/Le+Vieux+Ch%C3%AAne-Elagage+Abattage+taille+d%E2%80%99arbres+fruitiers+entretien+de+jardin+taille+de+haie+rognage+de+souche,+Amiens/data=!4m7!3m6!1s0x47e785227da3a659:0x301d1936837a8d8e!8m2!3d49.8624517!4d2.3417797!16s%2Fg%2F11rrprq0vx!19sChIJWaajfSKF50cRjo16gzYZHTA?authuser=0&hl=fr&rclk=1",4.5,41,Service d'élagage,33 rue de la Tapie,,0611591605,https://www.entreprise-vieux-chene.fr/,paysagiste,4,Amiens,0611591605,2
paysagiste,BS-SERVICE couvreur toiture amiens,https://www.google.com/maps/place/BS-SERVICE+couvreur+toiture+amiens/data=!4m7!3m6!1s0x82884023fded099f:0x96bd419ba83600a!8m2!3d49.9052832!4d2.2724076!16s%2Fg%2F11s786q0gf!19sChIJnwnt_SNAiIIRCmCDuhnUawk?authuser=0&hl=fr&rclk=1,5.0,16,Paysagiste,349 Rue Fbg de Hem,,0612536327,https://www.tiktok.com/@bsservice.amiens,bardage,3,Amiens,0612536327,2
paysagiste,ROCKO ÉLAGAGE - Élagueur Amiens | Taille Abattage d'Arbres Haies Débroussaillage Entretien Espaces-Verts 80 Somme Boves,https://www.google.com/maps/place/ROCKO+%C3%89LAGAGE+-+%C3%89lagueur+Amiens+%7C+Taille+Abattage+d%27Arbres+Haies+D%C3%A9broussaillage+Entretien+Espaces-Verts+80+Somme+Boves/data=!4m7!3m6!1s0x47e78f5e707caae5:0x63164ec5948f7efe!8m2!3d49.7154543!4d1.2649846!16s%2Fg%2F11sgkyrjv8!19sChIJ5ap8cF6P50cR_n6PlMVOFmM?authuser=0&hl=fr&rclk=1,4.9,16,Service d'élagage,·,,0628833497,https://weisschennzy.wixsite.com/accueil,paysagiste,7,Amiens,0628833497,2
paysagiste,Artisan Merchier limoges jardinier Elagage abattage taille de haie Multi services,https://www.google.com/maps/place/Artisan+Merchier+limoges+jardinier+Elagage+abattage+taille+de+haie+Multi+services/data=!4m7!3m6!1s0x4d58eee709b24759:0xcea63b8304f2367!8m2!3d45.9378654!4d1.1862167!16s%2Fg%2F11t9wqlgz5!19sChIJWUeyCefuWE0RZyNPMLhj6gw?authuser=0&hl=fr&rclk=1,5.0,5,Service d'élagage,·,,0652212829,,paysagiste,7,Limoges,0652212829,0
paysagiste,Tom Pouce Vert,https://www.google.com/maps/place/Tom+Pouce+Vert/data=!4m7!3m6!1s0x47f92fb87d081709:0xf14bebdaea282c6!8m2!3d45.7759154!4d1.3224919!16s%2Fg%2F11fxz_xjsp!19sChIJCRcIfbgv-UcRxoKirr2-FA8?authuser=0&hl=fr&rclk=1,4.7,31,Paysagiste,11 Rte de Limoges,,0782412745,http://www.tompoucevert.com/,paysagiste,7,Limoges,0782412745,0
paysagiste,Jardinier limoges entreprise Instants-verts87,https://www.google.com/maps/place/Jardinier+limoges+entreprise+Instants-verts87/data=!4m7!3m6!1s0x4686e04768aab129:0xa5df58a4f9c60c9d!8m2!3d45.2548483!4d0.7031742!16s%2Fg%2F11yn6n1y35!19sChIJKbGqaEfghkYRnQzG-aRY36U?authuser=0&hl=fr&rclk=1,4.7,3,Jardinier,·,,0603906090,,paysagiste,5,Limoges,0603906090,0
paysagiste,JEFF SERVICES,https://www.google.com/maps/place/JEFF+SERVICES/data=!4m7!3m6!1s0x47fecbb65d980947:0xfe29921b8b8e90ae!8m2!3d45.833619!4d1.261105!16s%2Fg%2F11vwjfwlh5!19sChIJRwmYXbbL_kcRrpCOixuSKf4?authuser=0&hl=fr&rclk=1,5.0,4,Jardinier,111 Av. de Limoges,,0652314718,https://www.jeff-services.fr/,paysagiste,4,Limoges,0652314718,0
paysagiste,Entreprise ROUTYA Artisan Jardinier Paysagiste Perpignan,https://www.google.com/maps/place/Entreprise+ROUTYA+Artisan+Jardinier+Paysagiste+Perpignan/data=!4m7!3m6!1s0x12b06f4a0781394f:0x934c37d8d14ca6d9!8m2!3d42.7402569!4d2.9173577!16s%2Fg%2F11gv0wwl2_!19sChIJTzmBB0pvsBIR2aZM0dg3TJM?authuser=0&hl=fr&rclk=1,4.7,33,Paysagiste,3 Rue Alexis Danan,,0677371485,http://www.artisan-routya-espaces-verts.com/,paysagiste,10,Perpignan,0677371485,1
paysagiste,Élagage Perpignan 66,https://www.google.com/maps/place/%C3%89lagage+Perpignan+66/data=!4m7!3m6!1s0x12b06f4eacf29ac3:0x437aae410eb1a95d!8m2!3d30.6959409!4d-49.8171262!16s%2Fg%2F11gxnv_yq4!19sChIJw5ryrE5vsBIRXamxDkGuekM?authuser=0&hl=fr&rclk=1,4.9,74,Service d'élagage,·,,0622707675,,paysagiste,3,Perpignan,0622707675,1
paysagiste,Coupe Feuilles Jardinier Perpignan 66,https://www.google.com/maps/place/Coupe+Feuilles+Jardinier+Perpignan+66/data=!4m7!3m6!1s0x2f9cf10643c38091:0x66f4c6fb1dff5f4f!8m2!3d42.6257304!4d2.449662!16s%2Fg%2F11y19qqwlv!19sChIJkYDDQwbxnC8RT1__HfvG9GY?authuser=0&hl=fr&rclk=1,5.0,12,Jardinier,·,,0615814498,https://www.instagram.com/coupefeuilles/,paysagiste,4,Perpignan,0615814498,1
paysagiste,"Maison et Services Perpignan | Ménage, repassage, jardinage et nettoyage de vitres","https://www.google.com/maps/place/Maison+et+Services+Perpignan+%7C+M%C3%A9nage,+repassage,+jardinage+et+nettoyage+de+vitres/data=!4m7!3m6!1s0x12b06fb142e00be1:0xe5a829e2abce3fa8!8m2!3d42.7306185!4d2.8952646!16s%2Fg%2F1wfz14bg!19sChIJ4QvgQrFvsBIRqD_Oq-IpqOU?authuser=0&hl=fr&rclk=1",4.6,51,Service de ménage,·,,0688081541,https://www.maison-et-services.com/trouver-mon-prestataire/france/occitanie/pyrenees-orientales/maison-services-perpignan,paysagiste,4,Perpignan,0688081541,1
paysagiste,Paysagiste Perpignan (Gazon synthétique),https://www.google.com/maps/place/Paysagiste+Perpignan+%28Gazon+synth%C3%A9tique%29/data=!4m7!3m6!1s0x12b06f21fc09f40f:0x16b702569e1cc7b7!8m2!3d42.6257304!4d2.449662!16s%2Fg%2F11nh99z9bx!19sChIJD_QJ_CFvsBIRt8ccnlYCtxY?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,·,,0667702449,,paysagiste,6,Perpignan,0667702449,1
paysagiste,"APEF Perpignan Ouest - Aide à domicile, Ménage, Jardinage et Garde d'enfants","https://www.google.com/maps/place/APEF+Perpignan+Ouest+-+Aide+%C3%A0+domicile,+M%C3%A9nage,+Jardinage+et+Garde+d%27enfants/data=!4m7!3m6!1s0x12b06f6774a7da5f:0xda713d3eb6c5f241!8m2!3d42.6961786!4d2.8894866!16s%2Fg%2F11s4rv6pcr!19sChIJX9qndGdvsBIRQfLFtj49cdo?authuser=0&hl=fr&rclk=1",4.9,41,Agence de services d'aide à domicile,·,,0430440280,https://www.apef.fr/nos-agences/apef-perpignan-ouest?utm_source=gmb,paysagiste,4,Perpignan,0430440280,1
paysagiste,Quentin Labous Espaces Verts Besançon,https://www.google.com/maps/place/Quentin+Labous+Espaces+Verts+Besan%C3%A7on/data=!4m7!3m6!1s0x6a60c3e23d56c819:0xef91ae1fc1686356!8m2!3d47.2778163!4d6.1160254!16s%2Fg%2F11tjw9zm1c!19sChIJGchWPeLDYGoRVmNowR-uke8?authuser=0&hl=fr&rclk=1,5.0,8,Jardinier,1 Rue des Groseilliers,,0674827685,https://www.facebook.com/share/1JsDXHQVZE/?mibextid=LQQJ4d,paysagiste,5,Besançon,0674827685,1
pisciniste,Loon Piscines & Spas - Hydro Sud Besançon,https://www.google.com/maps/place/Loon+Piscines+%26+Spas+-+Hydro+Sud+Besan%C3%A7on/data=!4m7!3m6!1s0x478d63d26ba1e8b1:0x478da77f716b9e8a!8m2!3d47.2513008!4d5.9652948!16s%2Fg%2F124sxxmvc!19sChIJseiha9JjjUcRip5rcX-njUc?authuser=0&hl=fr&rclk=1,4.4,176,Société de construction de piscine,·,,0381590047,https://www.loon-piscines.fr/?utm_source=gmb,pisciniste,8,Besançon,0381590047,0
paysagiste,Vert & Net Besançon,https://www.google.com/maps/place/Vert+%26+Net+Besan%C3%A7on/data=!4m7!3m6!1s0x272a15a0f2c34633:0x2712a1e25ee823fb!8m2!3d47.261379!4d6.044831!16s%2Fg%2F11x_1s_bbd!19sChIJM0bD8qAVKicR-yPoXuKhEic?authuser=0&hl=fr&rclk=1,5.0,13,Paysagiste,·,,0652172610,https://www.vert-et-net.com/,paysagiste,7,Besançon,0652172610,1
paysagiste,"Instinct Jardin, paysagiste Rouen","https://www.google.com/maps/place/Instinct+Jardin,+paysagiste+Rouen/data=!4m7!3m6!1s0x47e0d214ce7590d9:0xad443a6c758cb1ef!8m2!3d49.5031467!4d1.3516598!16s%2Fg%2F11clw72tvf!19sChIJ2ZB1zhTS4EcR77GMdWw6RK0?authuser=0&hl=fr&rclk=1",5.0,59,Paysagiste,168 Rue Sainte-Anne,,0616776516,https://www.instinct-jardin.fr/,paysagiste,7,Rouen,0616776516,2
paysagiste,Simon Elagage - Paysagiste Rouen,https://www.google.com/maps/place/Simon+Elagage+-+Paysagiste+Rouen/data=!4m7!3m6!1s0x47e0dd954d5f4013:0xcafaf03b89645f5f!8m2!3d49.4830961!4d1.1053819!16s%2Fg%2F1tg9rztt!19sChIJE0BfTZXd4EcRX19kiTvw-so?authuser=0&hl=fr&rclk=1,5.0,6,Service d'élagage,43 Chem. des Coquets,,0285730113,http://simon-elagage.com/,paysagiste,9,Rouen,0285730113,2
paysagiste,"SAMUEL R. Elagage Abattage : Rouen 76 Abattage d'arbres, Taille de dessouchage Étêtage entretien de jardin","https://www.google.com/maps/place/SAMUEL+R.+Elagage+Abattage+:+Rouen+76+Abattage+d%27arbres,+Taille+de+dessouchage+%C3%89t%C3%AAtage+entretien+de+jardin/data=!4m7!3m6!1s0x47e0df686ae7b0ab:0xbe4a3b301ad71035!8m2!3d49.4317232!4d1.0841703!16s%2Fg%2F11n1238m93!19sChIJq7Dnamjf4EcRNRDXGjA7Sr4?authuser=0&hl=fr&rclk=1",4.6,19,Service d'élagage,57 Av. de Bretagne,,0630887401,https://www.elagueur-paysagiste-76.fr/,paysagiste,4,Rouen,0630887401,2
paysagiste,WISS ELAGAGE 76 Sotteville-Lès-Rouen,https://www.google.com/maps/place/WISS+ELAGAGE+76+Sotteville-L%C3%A8s-Rouen/data=!4m7!3m6!1s0x47e0df3e54dfe3c3:0x7181a762ca0ed00!8m2!3d49.4239554!4d1.1077531!16s%2Fg%2F11pv9h9bq0!19sChIJw-PfVD7f4EcRAO2gLHYaGAc?authuser=0&hl=fr&rclk=1,4.7,15,Service d'élagage,4 Chem. de Halage,,0631023139,https://www.wiss-andre-elagage.fr/,paysagiste,3,Rouen,0631023139,2
paysagiste,ENTREPRISE S.G.E: Élagueur grimpeur paysagiste Rouen Abattage d'arbres Entretien jardin Taille élagage 76 Seine-Maritime,https://www.google.com/maps/place/ENTREPRISE+S.G.E:+%C3%89lagueur+grimpeur+paysagiste+Rouen+Abattage+d%27arbres+Entretien+jardin+Taille+%C3%A9lagage+76+Seine-Maritime/data=!4m7!3m6!1s0xa2cae9634cb1e247:0x89e5bbb045d87e13!8m2!3d49.6130493!4d1.5458831!16s%2Fg%2F11pdvxppny!19sChIJR-KxTGPpyqIRE37YRbC75Yk?authuser=0&hl=fr&rclk=1,5.0,8,Service d'élagage,Rue David Douillet,,0663173052,,paysagiste,19,Rouen,0663173052,2
paysagiste,Paysagiste en Seine - Élagage Rouen - Abattage arbre,https://www.google.com/maps/place/Paysagiste+en+Seine+-+%C3%89lagage+Rouen+-+Abattage+arbre/data=!4m7!3m6!1s0x47e12123560d0d2f:0xa7d9736f8e211e99!8m2!3d49.4016944!4d1.0797418!16s%2Fg%2F11q3_s05x5!19sChIJLw0NViMh4UcRmR4hjm9z2ac?authuser=0&hl=fr&rclk=1,4.8,23,Service d'élagage,·,,0785883424,https://www.paysagiste-en-seine.fr/,paysagiste,9,Rouen,0785883424,2
paysagiste,Centre Services Rouen Sud - Ménage et Repassage - Jardinage,https://www.google.com/maps/place/Centre+Services+Rouen+Sud+-+M%C3%A9nage+et+Repassage+-+Jardinage/data=!4m7!3m6!1s0x47e0de3efe040001:0x4d6cc0bb814b9a7f!8m2!3d49.4184286!4d1.0769755!16s%2Fg%2F11g6mzffjn!19sChIJAQAE_j7e4EcRf5pLgbvAbE0?authuser=0&hl=fr&rclk=1,4.7,48,Service de ménage,·,,0278940546,https://centreservices.fr/rouen-sud?source=CSGMB,paysagiste,4,Rouen,0278940546,2
paysagiste,Mr adrien jardinier élagueur,https://www.google.com/maps/place/Mr+adrien+jardinier+%C3%A9lagueur/data=!4m7!3m6!1s0x47e60dd3ad03bae9:0x72a448c6217dc3a5!8m2!3d48.8242345!4d2.5433382!16s%2Fg%2F11m68sj5s3!19sChIJ6boDrdMN5kcRpcN9IcZIpHI?authuser=0&hl=fr&rclk=1,5.0,26,Paysagiste,5 Bd de Mulhouse,,0785647449,,paysagiste,16,Mulhouse,0785647449,2
paysagiste,AP Création & Paysage,https://www.google.com/maps/place/AP+Cr%C3%A9ation+%26+Paysage/data=!4m7!3m6!1s0x47919ba2e4f98047:0x8ba0313656ad580!8m2!3d47.7373!4d7.2787171!16s%2Fg%2F11fsrhlgjk!19sChIJR4D55KKbkUcRgNVqZRMDugg?authuser=0&hl=fr&rclk=1,4.8,20,Paysagiste,47 Rue de Mulhouse,,0745296013,https://www.ap-creation-paysage.com/?utm_source=Google&utm_medium=My%20Business,paysagiste,6,Mulhouse,0745296013,2
paysagiste,"Élagage, Abattage & Taille de Haie Mulhouse - Élagueur Grimpeur Haut-Rhin 68","https://www.google.com/maps/place/%C3%89lagage,+Abattage+%26+Taille+de+Haie+Mulhouse+-+%C3%89lagueur+Grimpeur+Haut-Rhin+68/data=!4m7!3m6!1s0x47919bc6b2f14eaf:0x517b4e3443d8e435!8m2!3d47.7558499!4d7.3275974!16s%2Fg%2F11yzwfy8yz!19sChIJr07xssabkUcRNeTYQzROe1E?authuser=0&hl=fr&rclk=1",5.0,4,Paysagiste,21b Quai du Forst A,,0359283657,https://elagage-mulhouse.fr/,paysagiste,15,Mulhouse,0359283657,2
paysagiste,Les jardins de Jonathan,https://www.google.com/maps/place/Les+jardins+de+Jonathan/data=!4m7!3m6!1s0x47919de28fbf7171:0x56cd9bf73fcb02a2!8m2!3d47.797668!4d7.3393753!16s%2Fg%2F11yftvwznc!19sChIJcXG_j-KdkUcRogLLP_ebzVY?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,17 Rue de Rennes,,0765260679,,paysagiste,7,Rennes,0765260679,2
paysagiste,Wirtz David,https://www.google.com/maps/place/Wirtz+David/data=!4m7!3m6!1s0x47919ce556ae2755:0x3ed04f088741f84c!8m2!3d47.7962206!4d7.3414632!16s%2Fg%2F1w9y00jj!19sChIJVSeuVuWckUcRTPhBhwhP0D4?authuser=0&hl=fr&rclk=1,5.0,6,Paysagiste,71 Rue de Colmar,,0950359074,,paysagiste,6,Colmar,0950359074,2
paysagiste,Gardineo Nancy - Jardinier Paysagiste,https://www.google.com/maps/place/Gardineo+Nancy+-+Jardinier+Paysagiste/data=!4m7!3m6!1s0x4794a34e7951fafd:0xbfa7c48c53a1c549!8m2!3d48.6602917!4d6.1066169!16s%2Fg%2F11trxs4gzg!19sChIJ_fpReU6jlEcRScWhU4zEp78?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,·,,0621595536,http://www.gardineo.fr/,paysagiste,10,Nancy,0621595536,2
paysagiste,L'Ecrin Vert - Paysagiste Bayon Nancy,https://www.google.com/maps/place/L%27Ecrin+Vert+-+Paysagiste+Bayon+Nancy/data=!4m7!3m6!1s0x47937d12f62fe9a3:0x4c3ec7ab3ca18029!8m2!3d48.4886353!4d6.3520829!16s%2Fg%2F11j9j0133g!19sChIJo-kv9hJ9k0cRKYChPKvHPkw?authuser=0&hl=fr&rclk=1,5.0,35,Paysagiste,8 Rue des Mirabelliers,,0676897671,http://www.lecrin-vert.fr/,paysagiste,7,Nancy,0676897671,2
paysagiste,Mathieu Roth Paysage Paysagiste Nancy,https://www.google.com/maps/place/Mathieu+Roth+Paysage+Paysagiste+Nancy/data=!4m7!3m6!1s0x47949d83490162c9:0xeba6c406eca5b50f!8m2!3d48.5952399!4d6.3327471!16s%2Fg%2F11h804hxtk!19sChIJyWIBSYOdlEcRD7Wl7AbEpus?authuser=0&hl=fr&rclk=1,4.8,6,Paysagiste,13 Rue Gambetta,,0607367244,http://mathieurothpaysage.fr/,paysagiste,6,Nancy,0607367244,2
paysagiste,Jardinier - Paysagiste Nancy / Gisquet Création,https://www.google.com/maps/place/Jardinier+-+Paysagiste+Nancy+%2F+Gisquet+Cr%C3%A9ation/data=!4m7!3m6!1s0x44feb2eb2e2cdb15:0x638074f7d1af36f3!8m2!3d48.715081!4d6.264212!16s%2Fg%2F11lzndmddk!19sChIJFdssLuuy_kQR8zav0fd0gGM?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,·,,0673600057,,paysagiste,10,Nancy,0673600057,2
paysagiste,"VIVASERVICES NANCY - Ménage, Jardinage, Garde d'enfants, Aide aux personnes âgées, Bricolage, Aide informatique","https://www.google.com/maps/place/VIVASERVICES+NANCY+-+M%C3%A9nage,+Jardinage,+Garde+d%27enfants,+Aide+aux+personnes+%C3%A2g%C3%A9es,+Bricolage,+Aide+informatique/data=!4m7!3m6!1s0x4794999ad290b703:0x3491880ca7f9ceb5!8m2!3d48.6876263!4d6.184592!16s%2Fg%2F11rkc36g92!19sChIJA7eQ0pqZlEcRtc75pwyIkTQ?authuser=0&hl=fr&rclk=1",4.9,59,Agence de services d'aide à domicile,·,,0357545000,https://www.vivaservices.fr/agences/nancy/?source=98&utm_source=GMB&utm_campaign=GMB-nancy,paysagiste,4,Nancy,0357545000,2
paysagiste,Paysagiste Nancy - Simzo Paysage,https://www.google.com/maps/place/Paysagiste+Nancy+-+Simzo+Paysage/data=!4m7!3m6!1s0x418b303a9cfde969:0x89a460ae6def1eb6!8m2!3d48.7120711!4d6.0740914!16s%2Fg%2F11xp4x30ys!19sChIJaen9nDowi0ERth7vba5gpIk?authuser=0&hl=fr&rclk=1,5.0,7,Paysagiste,·,,0668507208,http://simzopaysage.fr/,paysagiste,6,Nancy,0668507208,2
paysagiste,Les saisons de la Lys,https://www.google.com/maps/place/Les+saisons+de+la+Lys/data=!4m7!3m6!1s0x47c32e9a99e0ed65:0x69938755d4ac116a!8m2!3d50.7477338!4d3.119533!16s%2Fg%2F11g7zfb0gl!19sChIJZe3gmZouw0cRahGs1FWHk2k?authuser=0&hl=fr&rclk=1,4.9,118,Paysagiste,222 Rue de Lille,,0320739106,http://www.lessaisonsdelalys.fr/,paysagiste,6,Lille,0320739106,2
paysagiste,Designer végétal Roubaix - Sensiatys,https://www.google.com/maps/place/Designer+v%C3%A9g%C3%A9tal+Roubaix+-+Sensiatys/data=!4m7!3m6!1s0x47c3292001337a23:0x988edc6ecea3df5f!8m2!3d50.6907782!4d3.1894126!16s%2Fg%2F11j7rc60n2!19sChIJI3ozASApw0cRX9-jzm7cjpg?authuser=0&hl=fr&rclk=1,4.9,27,Paysagiste,·,,0624573773,https://www.sensiatys.com/,paysagiste,7,Roubaix,0624573773,2
paysagiste,"APEF Tourcoing - Aide à domicile, Ménage, Jardinage et Garde d'enfants","https://www.google.com/maps/place/APEF+Tourcoing+-+Aide+%C3%A0+domicile,+M%C3%A9nage,+Jardinage+et+Garde+d%27enfants/data=!4m7!3m6!1s0x47c329ccfc2baad3:0x7f249e4b464edcc7!8m2!3d50.7184294!4d3.1399538!16s%2Fg%2F11qwr9xj01!19sChIJ06or_Mwpw0cRx9xORkueJH8?authuser=0&hl=fr&rclk=1",4.7,31,Agence de services d'aide à domicile,·,,0952876222,https://www.apef.fr/agence/apef-tourcoing?utm_source=gmb,paysagiste,4,Tourcoing,0952876222,2
