id,company_name,website,categorie,employees,revenue,city,region,description,emails_found,best_email,best_email_quality,phones_found,best_phone,status
c8d666e496cec6cae2365cfefd732ea6,France fenetres,https://france-fenetres.fr,Construction,11-50,1M-5M,,,"France Fenetres: Your Expert in Closures since 1994 Looking for the perfect solution for your windows, doors and more in the west of Paris? Look no further. At France Fenetres, we are proud to be the undisputed leader in window installation and housing closure since 1994. What we offer: Windows, Ent",,,,,,no_contact
b971cd8fe74f8727004986eedc1f201c,SERIC Group,https://seric-cloture.com,Construction,51-200,10M-25M,fleurieux sur l'arbresle,,"SERIC est specialisee depuis 1999 dans la protection perimetrique. Systemes de clotures et controles dacces. Clotures, serrurerie dexterieure, barrieres levantes, automatisme. Nos filiales SERIC LYON, SERIC SYSTEMES, SERIC ALPES DAUPHINE ET ACR-METALLERIE sont a votre ecoute.",seric@seric-group.fr;sericad@seric-group.fr;acr38@wanandoo.fr;contact@delta-web.com,seric@seric-group.fr,low,04 37 58 05 80;04 75 02 04 45;04 74 97 06 05,04 37 58 05 80,ok_both
53281b8e09d3c4cc11a967718c5a055a,NOVAMAT,https://novamat.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,thonon-les-bains,auvergne-rhône-alpes,"Novamat est une entreprise de 35 personnes, reparties dans 4 agences commerciales a : - Thonon - Vongy - Valserhone - Gex Nous distribuons aupres des professionnels et des particuliers de grandes marques de materiaux de construction et damenagements interieur ou exterieur. Nous disposons egalement d",novamat@novamat.fr;commandes.thonon@novamat.fr,novamat@novamat.fr,high,04 50 48 00 01;04 50 42 39 92;04 50 71 25 98;04 50 26 33 52,04 50 48 00 01,ok_both
eacc4023142f1e2e948998558022a4e1,RD Productions / DIRICKX Le savoir-embellir,https://rdproductions.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,bazas,nouvelle-aquitaine,"Fort de plus de 30 ans de savoir-faire, DIRICKX le savoir-embellir concoit, fabrique et commercialise une gamme complete de portails et de clotures associees a destination des particuliers et des collectifs dhabitations. Decouvrez un large choix de portails standards et sur-mesure en aluminium, comp",rdproductions@rdproductions.fr,rdproductions@rdproductions.fr,high,02 59 53 10 00,02 59 53 10 00,ok_both
00302d98817096658b48733c8b1d74f8,MVA Monaco,https://menuiserie-mva.com,Construction,51-200,10M-25M,,,"MVA est une entreprise specialisee dans conception , la fabrication, la vente et la pose de menuiseries exterieures ALU et fermetures de lhabitat. Lentreprise est presente depuis plus de 38 ans sur le bassin mediterraneen.",contact@menuiserie-mva.com;helene@menuiserie-mva.com,contact@menuiserie-mva.com,high,04 93 74 47 27,04 93 74 47 27,ok_both
fffa26a2ec6a34d3b39628450bb5fe8c,Gedimat Lafon,https://gedimat.fr/1717-magasin-gedimat-lafon-bertrand-aurillac.htm,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,aurillac,,"Gedimat Lafon est une entreprise familiale fondee en 1965, specialisee dans le negoce de materiaux de construction, de bois, de bricolage, de produits d'amenagement interieur et exterieur. Ouverts aux professionnels et aux particuliers, les magasins Gedimat Lafon proposent des larges gammes de produ",,,,01 47 58 09 09;05 86 18 09 49;03 74 34 38 04;04 71 63 59 45;04 71 64 20 72,01 47 58 09 09,ok_phone
ae3dc1066aa526d902181190353d6082,WINLOCK FRANCE - PORTES COUPE-FEU,https://winlockfiredoors.com/fr,Construction,11-50,1M-5M,euralille,,"Winlock Systems concoit et fabrique des portes industrielles coupe-feu depuis plus de 20 ans. La resistance au feu nest cependant pas leur seule performance. Chaque porte Winlock Ei1 / EI2 / EW 60, 90, 120, 180 et 240 minutes peut etre associee a un critere dattenuation acoustique jusqua 50 dB, dant",maintenance@winlockfiredoors.com;info@winlockfiredoors.com;service@winlockfiredoors.com;sales@winlockfiredoors.com;sales@winlockfiredoors.nl,maintenance@winlockfiredoors.com,high,03 66 88 07 96,03 66 88 07 96,ok_both
6b5443a4d48caa85f266cc72b647fc35,AUVERS CONSTRUCTION,https://auvers-constructions.fr,Construction,1-10,500K-1M,auvers sur oise,,"Lentreprise tout corps detat AUVERS CONSTRUCTION situee pres de Pontoise a Auvers-sur-Oise, est a votre disposition pour realiser tous vos travaux de construction et de renovation du batiment : pose de couverture et de charpente, travaux de maconnerie (gros uvre) et platrerie, pose de menuiseries, r",accueil@auvers-construction.fr,accueil@auvers-construction.fr,low,01 30 36 16 76,01 30 36 16 76,ok_both
7e7470c15d1d7e10024b38b69121b7ba,STIM,https://stim-alu.com,Construction,11-50,1M-5M,,,Metallerie - Serrurerie - Charpente Metallique - Tolerie Industrielle - Escaliers - Garde corps - Verrieres - Design - Menuiserie Aluminium - Tuyauterie Industrielle Acier - Aluminium - Inox,,,,,,no_contact
695b18dd65c307ad7359877b6273bd3c,BATISEC SAS,https://batisec.fr,Construction,11-50,1M-5M,croix,,"Specialiste en protections exterieures de chantier, BATISEC SAS propose a la fois des produits traditionnels (clotures et palissades sur plot) et des produits innovants (tels que le systeme POLMIL - Systeme de cloture temporaire Tres Haute Securite, utilise pour proteger les differents sites publiqu",contact@batisec.fr;commercial@batisec.fr,contact@batisec.fr,high,01 82 88 27 23,01 82 88 27 23,ok_both
fe9ea6455410dd4d63ebef5422a99abe,2M FERMETURES,https://2m-fermetures.fr,Wood Product Manufacturing,1-10,500K-1M,ste croix en plaine,,"2M Fermetures est une entreprise specialisee dans la vente et la pose de fenetres, portes, volets, BSO (Brise-soleil orientable) et portes de garage. Nous privilegions les fournisseurs locaux, d'une part pour la rapidite du service, d'autre part pour soutenir les emplois de la region Alsace.  Nous i",contact@2m-fermetures.com,contact@2m-fermetures.com,low,03 89 41 25 30,03 89 41 25 30,ok_both
6b6c6a9f89d37b382ece861bf92caf0f,TSO REALI,https://tso-reali.fr,Construction,51-200,10M-25M,crosne,île-de-france,TSO-REALI Serrurerie / Metallerie,tso@tso-reali.fr,tso@tso-reali.fr,high,01 69 83 33 82;01 73 50 31 75,01 69 83 33 82,ok_both
1683df805a6343cd5706bea5580a5a84,DECLIC ACCESS,https://declic-access.fr,Construction,11-50,1M-5M,flers-en-escrebieux,hauts-de-france,"Fondee en 2016 avec laide de Clotures et Portails de France, DECLIC ACCESS est specialisee dans les motorisations, controles dacces et fermetures industrielles. Dotee dun service technique competent, la societe repond largement aux demandes de maintenance et de depannages specifiques dans un delai a",contact@declic-access.fr,contact@declic-access.fr,high,03 27 99 87 50,03 27 99 87 50,ok_both
ef87d5c4fe8be558cc399108f48582c5,FABRILIS,https://atelier-fabrilis.fr,Construction,11-50,1M-5M,vailhauques,,"Menuiserie, metallerie, fermeture, pergola et abris outdoor",c.fernandez@atelier-fabrilis.fr,c.fernandez@atelier-fabrilis.fr,high,04 67 59 27 45,04 67 59 27 45,ok_both
28e311c09fb9f6e914004ec69521f9f8,Houdard,https://houdard.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,lucé,,"La societe Houdard propose a la vente, pour les professionnels du batiment et les particuliers, tous les materiaux necessaires a la construction, equipements et renovation de vos maisons.",serviceclient@houdard.fr;info@houdard.fr;plizama@houdard.fr,serviceclient@houdard.fr,high,02 37 91 29 70;02 37 91 32 19,02 37 91 29 70,ok_both
c737b0eff44fb49e77212d104253f754,AMALRIK,https://amalrik.com,Construction,11-50,1M-5M,,,"Entreprise de construction mixte bois / metal Createur de solutions de constructions et d'amenagements, nous vous accompagnons pour vos projets de Charpentes, Escaliers, Garde-corps, Mobiliers, Agencement, Ferronnerie. Notre outil de fabrication artisanal 2.0 ainsi que notre bureau detude integre vo",contact@amalrik.com,contact@amalrik.com,high,02 35 20 93 49,02 35 20 93 49,ok_both
6e4ced6fa150e3923263e3ef1d3ec7d9,BRAULT SAS,https://brault-metallerie.com,Construction,11-50,1M-5M,montrevault sur evre,,"Situee en Maine et Loire, BRAULT Metallerie est une entreprise a caractere familial qui uvre dans la souplesse et la tradition artisanale. Du petit atelier de ferronnerie cree en 1966 par Michel BRAULT a lentreprise aujourdhui installee a Saint Remy en Mauges, la serrurerie-metallerie BRAULT emploie",,,,02 41 30 03 64;02 41 30 14 66,02 41 30 03 64,ok_phone
24acc1da35fb79bb143f2803be0db972,"EXACLOS _ Clôture, portail, aménagement extérieur",https://exaclos.fr,Lumber and Other Construction Materials Merchant W,1-10,1M-5M,perpignan,occitanie,"Implante a Perpignan Sud (secteur Panchot), EXACLOS est specialise notamment dans la vente et le negoce de clotures (panneaux rigides, grillages rouleaux, brises vue, etc...), de portails pivotants, coulissants et autoportants ainsi que nombreux produits d'amenagements exterieur. Compose d'une equip",contact@exaclos.fr;communication@quaglia-diffusion.com,contact@exaclos.fr,high,04 48 22 72 00,04 48 22 72 00,ok_both
c9984cef4fe431f08b9ff36d02cc9996,"CTRI - Serrurerie, Métallerie, Chaudronnerie & Tuyauterie",https://ctri-serrurerie-metallerie.fr,Construction,11-50,1M-5M,,,Serrurerie - Metallerie - Chaudronnerie - Tuyauterie  Conception  Fabrication  Pose de structures metalliques Particuliers - Professionnels & l'Industrie - Collectivites territoriales - Syndics de Copropriete,,,,,,no_contact
15cff5651d378e6d5a26cdc781fb445b,Renostyles,https://renostyles.com,Construction,11-50,1M-5M,courtry,île-de-france,"Specialistes de la fenetre et de la fermeture de l'habitat depuis 2004, nous mettons a votre service notre equipe de 12 techniciens-conseils, une flotte de 25 vehicules, nos 7 equipes d'installateurs, 3 metreurs experts, 5 assistantes administratives et 3 techniciens affectees au suivi des dossiers,",,,,,,no_contact
a8efef4e0856c513edc8e334e6fcd686,SM bois,https://smbois.com,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,,,"S.M. bois est une entreprise independante et familiale de negoce bois, qui propose depuis plus de 50 ans aux professionnels des materiaux pour la construction et la renovation. Show room interieur et exterieur, atelier de decoupe de bois, livraisons partout en France. Depuis 2017, S.M. bois vend en ",,,,01 60 26 03 44;09 72 60 54 00,01 60 26 03 44,ok_phone
d0360039f483c6db75e6d545701c2481,LE HOLLOCO,https://leholloco.com,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,herblay,île-de-france,"LE HOLLOCO compte aujourdhui 3 points de ventes situes dans le departement du Val dOise (95). Cette situation geographique permet de distribuer, dans les departements limitrophes, (75-78-91-60) tous types de materiaux de construction. En effet nos differents magasins proposent une gamme complete de ",materiaux.l@leholloco.fr;materiaux@leholloco.fr;materiaux.e@leholloco.fr,materiaux.l@leholloco.fr,low,01 34 08 00 99;01 34 08 44 00;01 34 50 95 00;01 34 50 93 29;01 39 91 00 54,01 34 08 00 99,ok_both
cfe83d5b14125771a641991973530089,TY PAU,https://typau.fr,Construction,1-10,500K-1M,pau,,"Issu du monde du batiment, notre experience professionnelle provient de 30 annees de travail dans les constructions et les renovations dans limmobilier residentiel. Que ce soit dans la vente, dans lelaboration de coupes techniques ou du travail sur le terrain, ce secteur est notre histoire. Notre mi",contact@typau.fr;contact@rezo21.net,contact@typau.fr,high,05 59 84 01 91;06 22 44 13 82,05 59 84 01 91,ok_both
999a4fe2d003d82fff2eecb34744baef,SCHAFFNER SAS,https://schaffner.fr,Construction,11-50,1M-5M,duppigheim,,"Depuis 1812, sept generations de metalliers se sont succede au sein de lentreprise SCHAFFNER. A ce jour SCHAFFNER dispose de 4500 m2 de locaux et compte un peu plus de 40 collaborateurs qui realisent tous vos projets. Les competences et lexperience de nos equipes, notre bureau detude important, notr",info@schaffner.fr,info@schaffner.fr,high,03 88 49 11 56;03 88 49 15 47,03 88 49 11 56,ok_both
37088d5acca23c7d6282222576def0ab,Izabelle Bâtiment,https://izabelle-batiment.com,Construction,11-50,1M-5M,,,"IZABELLE BATIMENT, une entreprise familiale fondee en 1997 par Jacques Izabelle, est devenue un acteur incontournable du batiment a Saint-Lo et dans la Manche. Reprise en 2002 par Virginie Renaud, lentreprise a elargi son expertise a la menuiserie interieure, tout en conservant son savoir-faire en p",communication@izabelle-batiment.com;contact@izabelle-menuiserie.fr,communication@izabelle-batiment.com,high,02 33 56 64 37;09 39 45 73 39;02 33 75 93 55,02 33 56 64 37,ok_both
0a5fed912df70e5ce103c0ccf86e3ace,MENUISERIE SERVICES,https://groupe-harel.fr,Construction,11-50,1M-5M,blangy sur bresle,,"Installee en Seine Maritime sur la zone industrielle de Blangy Sur Bresle et dans le centre-ville de Neufchatel En Bray, MENUISERIE SERVICES possede une equipe de professionnels de la menuiserie et un savoir-faire qui lui permettent de realiser des installations sur mesures de grande qualite de tout",distribution@groupe-harel.fr,distribution@groupe-harel.fr,high,02 35 93 72 83;02 32 97 41 10;02 32 97 78 27;02 35 00 31 31,02 35 93 72 83,ok_both
25bfd655f4afdee82f1f876cfa49bb90,TREMBLAIS CRÉATEUR / L’ESPRIT PISCINE,https://tremblais.fr,Construction,11-50,1M-5M,,,"Votre projet est unique ! Depuis plus de 50 ans, Tremblais createur est le specialiste de la piscine, du spa, du sauna, du hammam et de l'amenagement paysager. - Tremblais createur prend en charge votre projet dans sa globalite et peut le realiser sur mesure, grace a son procede de construction pour",tremblais@tremblais.fr;tremblaisservices@tremblais.fr;contact@unikweb.fr,tremblais@tremblais.fr,high,05 49 74 23 70;02 41 56 00 18,05 49 74 23 70,ok_both
12b66ffb6859c55bea2e516a6ba0ec40,Millboard France,https://millboard.com/fr-fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,tresses,nouvelle-aquitaine,"Millboard France est la filiale du groupe anglais Millboard, fabricant de lames minerale pour terrasses et bardages haut de gamme. Imaginez les possibilites que Millboard peut offrir a vos espaces exterieurs. Millboard. Vivre. La Vie. A l'Exterieur.",,,,05 25 53 00 28,05 25 53 00 28,ok_phone
f53d02ecf7557e68ddd8d3987bb17b07,Mediom,https://mediom.fr,Construction,1-10,500K-1M,plaisir,île-de-france,"Basee a Thoiry, dans les Yvelines (78), Mediom est votre partenaire de confiance pour des projets de renovation generale et partielle en Ile-de-France et sur toute la region parisienne. Specialisee dans les travaux tous corps detat, Mediom accompagne les particuliers souhaitant transformer leur espa",contact@mediom.fr;expansion@mediom.fr,contact@mediom.fr,high,09 53 87 92 69;06 13 46 24 24;07 93 51 00 01,09 53 87 92 69,ok_both
dd9909a053d9222f06beabd1459f0744,Construction Services,https://extension-maison-veranda-rennes.fr,Construction,51-200,10M-25M,,,Specialiste de lextension de maison et de la renovation Entreprise certifie Qualibat RGE,info@constructionservices.fr,info@constructionservices.fr,low,01 02 03 04 05;02 99 52 77 38;02 23 18 01 31;01 42 86 18 32,01 02 03 04 05,ok_both
80136aa9c553e5f74b2dbd4673c9be6b,Home Life,https://homelife.services,Construction,11-50,1M-5M,bordeaux,,"Guidee par la volonte de proposer une offre globale dembellissement et de renovation de lhabitat, Home Life propose une solution complete, de la reparation apres un sinistre habitation, a laccompagnement de projets complets de renovation et dembellissement de l'habitat. Nous intervenons partout en F",contact@homelife.services;service.travaux@homelife.services,contact@homelife.services,high,09 78 46 76 70,09 78 46 76 70,ok_both
fa4694520e6e19eeecb8f65722c24810,COCAULT MAÇONNERIE,https://cocault-maconnerie-angers.fr,Construction,1-10,500K-1M,montreuil-juigné,,"Entreprise de Maconnerie creee en 1976, basee a Montreuil-Juigne, a cote dAngers, nous mettons notre savoir-faire au service des particuliers et des professionnels.",,,,02 41 42 70 79,02 41 42 70 79,ok_phone
2acefee374363e27da16390a9ff74ee2,Imperium Ouvertures,https://imperium-ouvertures.fr,Construction,51-200,10M-25M,aix-les-bains,auvergne-rhône-alpes,"Imperium Ouvertures est le specialiste de l'installation de menuiseries et de fermetures de l'habitat en Rhone-Alpes : fenetres, volets, portes d'entree, portes de garage, stores de terrasse et verandas, pergolas, portails, clotures et garde-corps. Nos 60 collaborateurs, repartis dans nos 7 implanta",contact@no-spam-imperium-ouvertures.fr;contact@imperium-ouvertures.fr,,high,08 00 26 06 20;04 79 25 47 71;08 57 90 00 57,08 00 26 06 20,ok_both
8855111e9162d01ad9abf500871eb942,POISSON TERRASSEMENT,https://poisson-terrassement.fr,Construction,11-50,1M-5M,les ageux,,"POISSON TERRASSEMENT is a construction company based out of 201 RUE PATRICK SIMIAND, LES AGEUX, France.",,,,,,no_contact
a73b1c936be12069ac53918fff9b75d4,Menuiserie Fermeture Française,https://mff-fermetures.fr,Construction,1-10,500K-1M,,,"Societe basee au Cap d'Antibes, specialisee dans l'ouverture et fermeture de l'habitat. Nous sommes certifies RGE QUALIBAT 2024, pour la septieme annee consecutive demontrant notre savoir faire! Notre philosophie est simple: nous realisons des travaux chez vous comme nous le ferions pour chez nous! ",contact@mff-fermetures.fr,contact@mff-fermetures.fr,high,07 89 00 77 39,07 89 00 77 39,ok_both
7b7643c03e3b07b5d24a1defffc469a7,SAS CHATAURET TP,https://chatauret-tp.com,Construction,11-50,1M-5M,izon,,"SARL CHATAURET TP situe 30 route de la Landotte 33450 IZON Entreprise specialisee dans l'amenagement de vos exterieurs fondee en 1993, nous realisons les divers reseaux, les terrassements, les allees ainsi que les clotures, portail et pergola bioclimatique de votre future maison.",commerce@chatauret-tp.com,commerce@chatauret-tp.com,high,05 24 24 00 76,05 24 24 00 76,ok_both
544d93b737dc903665ab1acbfa4ea19c,MENUI PRO,https://menuipro.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,saint-priest-en-jarez,auvergne-rhône-alpes,"Menui pro is a retail company based out of Saint-Priest-en-Jarez, France.",,,,04 77 93 67 67;04 77 27 36 71,04 77 93 67 67,ok_phone
878902b6fff5559c87f5720349270228,FJKG Construction,https://fjkg.fr,Construction,1-10,500K-1M,corbeil,,"Bienvenue chez FJKG - L'excellence en construction et l'innovation au service de vos reves architecturaux. Chez FJKG Construction, la qualite est notre pierre angulaire. Nous nous engageons a offrir des solutions de construction de la plus haute qualite, chaque projet etant une expression de notre d",mail@webency.com,,low,01 88 75 07 21,01 88 75 07 21,ok_both
17096716824ddfd2112f658dc3e0baa9,ACCESS SOLUTION Portes Automatiques,https://a-solution.fr,Construction,11-50,1M-5M,wambrechies,hauts-de-france,"Fournitures, Depannage, entretien de portails automatiques Installation de controle d'acces, interphonie, video et Alarme intrusion",contact@a-solution.fr,contact@a-solution.fr,high,03 20 22 18 97,03 20 22 18 97,ok_both
623a04c972d1b04bc42aadc32196e83b,Linconyl,https://linconyl.com,Construction,51-200,10M-25M,le mans,,"Linconyl est specialisee depuis plus de 50 ans dans la confection et la mise en oeuvre du store exterieur et interieur aupres des professionnels. Linconyl, c'est un savoir-faire unique. Avec nos 40 collaborateurs, des techniciens-poseurs qualifies et un atelier de fabrication et confection, nous som",,,,02 43 23 24 10;02 43 71 06 44;02 46 99 37 37;02 43 24 29 29;04 44 44 60 40,02 43 23 24 10,ok_phone
b7c4c52458afebd02765012c97c84718,Logikinov,https://logikinov.com,Construction,11-50,1M-5M,caen,,"Logikinov est une entreprise Normande faisant partie dun reseau de fabricants Francais, implantee en Normandie.  Retrouvez nos 3 agences a Fleury-sur-Orne pres de Caen, Equemauville pres de Honfleur et Saint-Lo.",,,,02 31 52 00 78;02 31 87 34 72;02 33 25 56 82,02 31 52 00 78,ok_phone
df3ee9e29cf29d4f2f67c2bb6fa1ca4b,Reynaers Aluminium France,https://reynaers.fr,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,lieusaint,,"Chez Reynaers Aluminium France, lhumain est au cur de notre reussite. Notre ambition : batir la meilleure equipe, guidee par nos valeurs : Audace, Bienveillance, Passion et Union. Le bien-etre de nos equipes est essentiel. Cette approche a ete reconnue par notre certification Great Place To Work, ga",,,,,,no_contact
8f3a613826ff1f666b0e68cc4d16a116,Tout Faire By ALMAT,https://toutfaire.fr,Construction,11-50,1M-5M,,,"ALMAT : Agence Lorraine de Materiaux et Materiel. Situe en plein cur de la Lorraine, nous sommes specialises dans le negoce de materiaux de construction pour le particulier et le professionnel. Adherent du reseau Tout Faire, nous souhaitons developper notre reseau pour elargir notre clientele. RENOV",,,,05 85 46 37 41;03 27 97 74 84;08 47 73 10 06;05 85 46 34 61;08 47 73 17 47,05 85 46 37 41,ok_phone
9df725f6e70d3d38594b39e40465bf99,Pacotte & Mignotte - PM Industrie,https://pacotte-mignotte.fr,Construction,51-200,10M-25M,dijon,,"CONSEILLER - FABRICANT - POSEUR 1er fabricant de Bourgogne Franche Comte. Dijon / Chalon/ Besancon. Principalement a destination des particuliers, nous sommes aussi presents sur l'activite chantiers en neuf et en renovation.",contact@pacotte-mignotte.fr;contact@pm-i.fr;lafenetre@pm-i.fr,contact@pacotte-mignotte.fr,high,03 80 71 32 32;03 80 78 40 40;03 45 21 54 02,03 80 71 32 32,ok_both
a43402d16a8afca24b49dede145ffb80,Nys et Cie,https://nys.fr,Construction,1-10,500K-1M,lomme,hauts-de-france,"L'entreprise Nys & Cie, fondee en 1869 a Tourcoing, est fabricant et installateur de volets roulants, de stores, de grilles, de rideaux de magasin et d'industrie, ainsi que des portillons, des portes et des portails. Nous automatisons d'ailleurs l'ensemble des produits depuis plus de 40 ans.",contact@nys.fr,contact@nys.fr,high,03 20 03 11 11;03 66 72 15 72;06 10 32 30 06,03 20 03 11 11,ok_both
c2dea3b6b793b8963d1b560904629635,Fermetures Ventoises,https://fermetures-ventoises.fr,Construction,11-50,1M-5M,evreux,,"Concepteur, fabricant et installateur de verandas, fermetures & stores depuis plus de 30 ans",lead@fermetures-ventoises.fr;accueil@fermetures-ventoises.fr;contact@strategia.io;rdebomy@yeska.fr,lead@fermetures-ventoises.fr,high,02 32 33 44 16;02 32 39 72 79;05 62 27 17 94,02 32 33 44 16,ok_both
99e418a63b3f24da37691a869764fac1,GEDIMAT (GROUPE PARALLIANCE),https://gedimat.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,baie mahault,,"Filiales du Groupe PARALLIANCE, chaque point de vente GEDIMAT ANTILLES propose des solutions concretes en matiere de construction, damenagement et de renovation. Bienvenue au sein du GROUPE PARALLIANCE , acteur incontournable et en pleine expansion de la distribution de produits pour le batiment aux",,,,01 47 58 09 09,01 47 58 09 09,ok_phone
d4d5accafc5e255f7b6ae7ca5ec49260,BigMat Germat Cussenot,https://bigmat.fr/adherent/germat-cussenot,Lumber and Other Construction Materials Merchant W,51-200,25M-75M,,,"Negoce de materiaux de construction et de renovation, multi-specialiste du batiment. Nous, Cooperateurs de la SCOP Germat Cussenot, au service de nos clients particuliers et professionnels. Notre mission = les accompagner dans leurs projets pour trouver ensemble les bonnes solutions. Le respect est ",,,,03 29 38 04 53;03 29 29 78 17;03 29 24 16 03;03 29 63 08 97;03 29 24 99 13,03 29 38 04 53,ok_phone
0bb36131755d3c83a414d37e9a405366,La Maison Des Travaux (Bourges),https://bourges.lamaisondestravaux.com,Construction,1-10,500K-1M,bourges,centre-val de loire,"Au sein de l'agence de Bourges, retrouvez en un lieu unique tous les interlocuteurs experts dont vous avez besoin pour reussir vos travaux : courtiers en travaux, architecte, maitre d'oeuvre, accompagnant administratif. Se projeter, preparer, budgeter, faire suivre ses travaux... Un seul endroit pou",contact@lamaisondestravaux.com;agence.bourges@lamaisondestravaux.com,contact@lamaisondestravaux.com,low,06 71 73 41 24;03 86 69 59 31;01 46 61 61 61;01 83 79 13 77,06 71 73 41 24,ok_both
ef3f985698ec2ae4642b2af62cc678d7,BOITEL & FILS,https://boiteletfils.fr,Construction,11-50,1M-5M,vignemont,,"Creee en 1900, la societe BOITEL & FILS est une entreprise familiale de Second uvre specialisee dans la Menuiserie, l'Agencement et la Decoration. Lentreprise BOITEL & FILS collabore en partenariat avec des cabinets d'architectes et des entreprises generales de batiment aupres d'une clientele de res",v.boitel@boiteletfils.fr;contact@simplebo.fr,v.boitel@boiteletfils.fr,high,03 74 11 76 15;03 44 42 52 65;01 84 17 49 76,03 74 11 76 15,ok_both
6d4e84d167eee73e6695ee6107467ab3,CARÉ HABITAT Stores & Fermetures,https://care-habitat.fr,Construction,1-10,500K-1M,corbeil-essonnes,île-de-france,"Fournitures et pose : - Stores - Pergolas - Portes, Portes de Garage - Fenetres, Volets",,,,01 60 89 53 32,01 60 89 53 32,ok_phone
8bc634861b4cbf69b75de60f03915eb9,SEMIN SAS,https://semin.com,Construction,51-200,10M-25M,kedange sur canner,,".Karmoussa - Home Cooking vous propose de gouter aux saveurs de la grande cuisine sans quitter la chaleur de votre domicile, de privilegier le plaisir de la degustation aux contraintes de la preparation, de confier vos fourneaux a un Chef et le laisser orchestrer le repas de votre choix...",,,,,,no_contact
8fc0bf51226f47ee5cb4f86e20c38ea1,PERETTI GROUPE,https://perettigroupe.fr,Construction,1-10,500K-1M,marseille,,"PERETTI GROUPE propose ses services aux professionnels et particuliers de la region SUD en :  Electricite generale avec VOLT'PHASE : Creation de reseaux, maintenance et depannage electrique aupres des professionnels et particuliers de la region Sud  Bornes de recharge avec RIRODO : Installation de b",contact@perettigroupe.fr,contact@perettigroupe.fr,high,04 69 00 16 23;04 69 00 16 63,04 69 00 16 23,ok_both
3d93032ff3b4719ad33576f6183698fe,Menuiserie des 2 Rives,https://menuiserie-m2r.fr,Construction,11-50,1M-5M,getigne,,"MENUISERIE DES 2 RIVES vous accompagne dans vos projets de construction en ossature bois, charpente, ouvertures, agencement dans le vignoble nantais et Nantes.",,,,02 40 71 86 43,02 40 71 86 43,ok_phone
6352db22315189b9b0c2a328cdfb9839,Eco Style Fermeture,https://ecostylefermeture.com,Construction,11-50,1M-5M,sainte catherine,,"Avec Eco Style Fermeture, cest lassurance davoir un produit unique realise rien que pour vous dans notre atelier ! Situee a 5 min dArras, notre entreprise familiale et humaine au savoir-faire 100% francais a ete creee par les freres jumeaux M. Lemaire il y a 10 ans. Etant dans le metier de lhabitat ",contact@ecostylefermeture.com,contact@ecostylefermeture.com,high,03 21 58 51 55,03 21 58 51 55,ok_both
7d8dc002d2021636a2a2afa16791a96d,JERREL - Portails & clôtures,https://jerrel.fr,Construction,11-50,1M-5M,,,"JERREL, fabricant francais de portails, portillons et clotures, sur mesure, en aluminum et PVC.",,,,,,no_contact
5afff0c232d42bb614adb5dbd971ec3e,FARS.MENUISERIE,https://fars.fr,Construction,11-50,1M-5M,cleres,normandie,"""La societe FARS situee a Cleres (Seine-Maritime), a ete creee en 2005. Elle est constituee : . de plusieurs equipes de pose . dun service technique, . dun service apres-vente . dun service commercial . dun atelier de fabrication aluminium . d'une equipe de macons, de plaquistes et de charpentiers. ",design@sarahkugel.com;contact@gaylordjulien.dev,design@sarahkugel.com,low,02 35 76 82 05;06 47 14 96 98;06 38 30 03 35;09 73 80 00 12,02 35 76 82 05,ok_both
39e9992309b0232596140bfb968db6dd,illiCO Travaux Lille Nord Ouest,https://illico-travaux.com,Construction,1-10,500K-1M,la,,"Simplifiez-vous les travaux :  illiCO Travaux Lille Nord Ouest  est votre interlocuteur unique. Notre role Vous accompagner dans votre projet en vous mettant en relation avec des entreprises locales partenaires selectionnees sur le volet sur de nombreux criteres (qualifications, assurances, sante fi",communication@illico-travaux.com,communication@illico-travaux.com,high,05 49 96 36 63;06 26 61 59 12;06 58 31 56 26;06 32 05 81 29;05 61 06 73 58,05 49 96 36 63,ok_both
d292fe5ec96cd68d77412eefb37bc888,Heras Clôture Mobile et Sécurité,https://heras-mobile.fr,Lumber and Other Construction Materials Merchant W,11-50,10M-25M,st. vulbas les fenières,,"Les grilles de chantier et les clotures Heras sont produites et tres utilisees en France. Heras Cloture Mobile et Securite est lexpert international de reference en matiere de solutions de securite temporaires et semi-permanentes, un domaine de specialite tres specifique contribuant a lentrepreneuri",info@heras-mobile.fr,info@heras-mobile.fr,high,,,ok_email
24c848366c40a31a6d504e91a8334ba1,SOGECI,https://sogeci-btp.fr,Construction,11-50,1M-5M,,,,,,,03 26 84 50 90,03 26 84 50 90,ok_phone
