id,company_name,phone,best_email,best_email_quality,dirigeant_prenom,dirigeant_nom,dirigeant_full,dirigeant_source,ville,niche,niche_source_csv,competitors_count_lsa,google_rating,google_review_count,category_google,website,google_maps_url,code_naf,siret,date_creation,tranche_effectif
9d250d7e-0888-4ceb-ad6d-62ffcd4935f8,Elagage & Abattage Lille - Paysagiste Nord,0359288053,admin@elagagelille.fr,high,Nom,De L,Nom de l,mentions_legales,Lille,paysagiste,paysagiste,2,5.0,48,Service d'élagage,http://elagagelille.fr/,https://www.google.com/maps/place/Elagage+%26+Abattage+Lille+-+Paysagiste+Nord/data=!4m7!3m6!1s0x45689b9e770f8601:0xc7db696263552f73!8m2!3d50.6332823!4d3.0608443!16s%2Fg%2F11kpz_rtyy!19sChIJAYYPd56baEURcy9VY2Jp28c?authuser=0&hl=fr&rclk=1,,,,
9f6fe352-616e-42e8-a490-d949afc3a64b,Slap paysage,0362528391,s.luquet@slap-paysage.com,high,,,,,Lille,paysagiste,paysagiste,2,5.0,3,Paysagiste,http://slap-paysage.com/,https://www.google.com/maps/place/Slap+paysage/data=!4m7!3m6!1s0x47c329f94a4f9ad3:0xb0ae1f4c211510d2!8m2!3d50.6435879!4d3.1047568!16s%2Fg%2F11b7lg64qm!19sChIJ05pPSvkpw0cR0hAVIUwfrrA?authuser=0&hl=fr&rclk=1,,,,
d50f2254-f27d-45bd-9d2d-a8e70fd5568e,ARTISAN ROBERT Elagueur paysagiste 93,0622898075,robertadel93360@gmail.com,medium,Robert,Elelagage,Robert Elelagage,mentions_legales,Rosny-sous-Bois,paysagiste,paysagiste,2,4.9,19,Service d'élagage,https://www.elagueur-paysagiste-robert.fr/,https://www.google.com/maps/place/ARTISAN+ROBERT+Elagueur+paysagiste+93/data=!4m7!3m6!1s0x47e613f6197a40f7:0x1bad8cd1eb7950f2!8m2!3d48.8768281!4d2.5112597!16s%2Fg%2F11fkf5j41n!19sChIJ90B6GfYT5kcR8lB569GMrRs?authuser=0&hl=fr&rclk=1,,,,
771ff759-f197-4531-9a99-86c43ed2816e,Green Concept,0638132324,sasgreenconcept@gmail.com,medium,,,,,Tourcoing,paysagiste,paysagiste,2,4.9,56,Paysagiste,http://www.green-concept.co/,https://www.google.com/maps/place/Green+Concept/data=!4m7!3m6!1s0x47c32c899e1d488d:0x253f6db55fdf393!8m2!3d50.7369607!4d3.0589216!16s%2Fg%2F11fj1_5_54!19sChIJjUgdnoksw0cRk_P9Vdv2UwI?authuser=0&hl=fr&rclk=1,,,,
7e05d27f-6cc0-44af-9594-ebbf400dc837,Bloem,0638695513,violette@bloem.fr,high,,,,,Lille,paysagiste,paysagiste,2,5.0,4,Architecte paysagiste,https://www.bloem.fr/,https://www.google.com/maps/place/Bloem/data=!4m7!3m6!1s0x68a01782c81de559:0x1e0349743b890641!8m2!3d50.6357825!4d3.0914825!16s%2Fg%2F11vywvgbbz!19sChIJWeUdyIIXoGgRQQaJO3RJAx4?authuser=0&hl=fr&rclk=1,,,,
c7e0e944-2160-447f-8619-b77eb4924341,Leblanc Vénacque paysage,0320950243,contact@leblanc-venacque.fr,high,,,,,Lille,paysagiste,paysagiste,2,5.0,3,Architecte paysagiste,http://leblanc-venacque.fr/,https://www.google.com/maps/place/Leblanc+V%C3%A9nacque+paysage/data=!4m7!3m6!1s0x47c2d5a3895eb197:0x6f6c66ba66364260!8m2!3d50.6136935!4d3.0562029!16s%2Fg%2F1tpljwxr!19sChIJl7FeiaPVwkcRYEI2ZrpmbG8?authuser=0&hl=fr&rclk=1,,,,
eae1fb9d-104e-4a67-aa57-49be3e88a740,Mr Theom robert artisan elagueur arboriste grimpeur paysagiste taille d'arbres elagage etetage abattage taille de haie,0688359027,contact@tr-elagage59.fr,high,,,,,Marcq-en-Barœul,paysagiste,paysagiste,1,4.9,122,Paysagiste,http://tr-elagage59.fr/,https://www.google.com/maps/place/Mr+Theom+robert+artisan+elagueur+arboriste+grimpeur+paysagiste+taille+d%27arbres+elagage+etetage+abattage+taille+de+haie/data=!4m7!3m6!1s0x47c2d54c1749e905:0xd1bea0d1d9f094ae!8m2!3d50.6635075!4d3.0727129!16s%2Fg%2F11h8tcn6sj!19sChIJBelJF0zVwkcRrpTw2dGgvtE?authuser=0&hl=fr&rclk=1,,,,
cab11bb0-4181-45f7-9cfb-0514be0ffc0b,Parcs et Jardins Finne Sébastien,0676103021,parcsetjardinsfinne@neuf.fr,medium,,,,,Lille,paysagiste,paysagiste,2,5.0,4,Paysagiste,http://www.finne.fr/,https://www.google.com/maps/place/Parcs+et+Jardins+Finne+S%C3%A9bastien/data=!4m7!3m6!1s0x47dcd68a8d457833:0xba8ce903f12c0316!8m2!3d50.6674785!4d2.9711869!16s%2Fg%2F12jp2dxd8!19sChIJM3hFjYrW3EcRFgMs8QPpjLo?authuser=0&hl=fr&rclk=1,,,,
a1b6a66f-f3bf-4062-a89c-e4720f5be213,"DH ÉLAGAGE-59-62-Bûcheron-Élagueur grimpeur, taille de haies, abattage d'arbres Lille-Seclin-Roubaix-Armentières-La Bassée",0787141732,debarre@hotmail.fr,medium,,,,,Roubaix,paysagiste,paysagiste,2,5.0,14,Paysagiste,http://www.dh-elagage-62-59.com/,"https://www.google.com/maps/place/DH+%C3%89LAGAGE-59-62-B%C3%BBcheron-%C3%89lagueur+grimpeur,+taille+de+haies,+abattage+d%27arbres+Lille-Seclin-Roubaix-Armenti%C3%A8res-La+Bass%C3%A9e/data=!4m7!3m6!1s0x47c2d518a88c917f:0xcd97c19dba3c19a6!8m2!3d50.5862465!4d3.0094882!16s%2Fg%2F11tjnxfl82!19sChIJf5GMqBjVwkcRphk8up3Bl80?authuser=0&hl=fr&rclk=1",,,,
4b240ec6-ec0f-415a-b4be-aa7bc2634dd8,Breault Élagage–Abattage Taille Élagueur 35,0672279831,abattage.1992@gmail.com,medium,,,,,Rennes,paysagiste,paysagiste,2,4.8,99,Paysagiste,https://www.entreprisebreault.com/,https://www.google.com/maps/place/Breault+%C3%89lagage%E2%80%93Abattage+Taille+%C3%89lagueur+35/data=!4m7!3m6!1s0x480edfb207a606d1:0xc51664811f137a14!8m2!3d48.1766923!4d-1.6523034!16s%2Fg%2F11jn63_t_0!19sChIJ0QamB7LfDkgRFHoTH4FkFsU?authuser=0&hl=fr&rclk=1,,,,
32523585-6116-416d-8633-96ac20b06967,Alchimie Fleurs et Objets,0320743606,alchimie.commande@hotmail.com,medium,,,,,Lille,paysagiste,paysagiste,2,4.8,95,Paysagiste,http://www.alchimiefleurs.com/,https://www.google.com/maps/place/Alchimie+Fleurs+et+Objets/data=!4m7!3m6!1s0x47c2d587d7e6515f:0x251f9d6b6b69f5b2!8m2!3d50.6421638!4d3.0568662!16s%2Fg%2F1vlqpc41!19sChIJX1Hm14fVwkcRsvVpa2udHyU?authuser=0&hl=fr&rclk=1,,,,
854479da-fd34-4022-aa14-92a80687de15,Origami,0230213454,contact@origami-urbapaysage.fr,low,,,,,Rennes,paysagiste,paysagiste,2,4.5,4,Architecte paysagiste,http://www.origami-urbapaysage.com/,https://www.google.com/maps/place/Origami/data=!4m7!3m6!1s0x480edfc0e925bb8f:0x264fa104760e58bc!8m2!3d48.0913972!4d-1.6752119!16s%2Fg%2F11cs2gqlbq!19sChIJj7sl6cDfDkgRvFgOdgShTyY?authuser=0&hl=fr&rclk=1,,,,
dbdb26a4-e4ee-4a56-9633-04f78b3a4ea6,Agence LAND territoires et paysages,0320891048,contact@agenceland.com,high,Land,Territoires Et Paysages,LAND TERRITOIRES ET PAYSAGES,mentions_legales,Marcq-en-Barœul,paysagiste,paysagiste,1,5.0,4,Architecte paysagiste,http://www.agenceland.com/,https://www.google.com/maps/place/Agence+LAND+territoires+et+paysages/data=!4m7!3m6!1s0x47c2d5723aa4ef8b:0x8bd8504e47c4c881!8m2!3d50.6638808!4d3.1035483!16s%2Fg%2F11cky74rvs!19sChIJi--kOnLVwkcRgcjER05Q2Is?authuser=0&hl=fr&rclk=1,,,,
ac5f60ad-b918-44b9-bfbe-3c324f82f007,Succulente Design végétal,0637406973,mathilde_lelievre@hotmail.fr,medium,,,,,Rennes,paysagiste,paysagiste,2,4.8,79,Jardinerie,https://www.succulentedesignvegetal.com/,https://www.google.com/maps/place/Succulente+Design+v%C3%A9g%C3%A9tal/data=!4m7!3m6!1s0x480edfdd2c87ec47:0x7482b7299c21b964!8m2!3d48.1137935!4d-1.6781996!16s%2Fg%2F11fmrls9sh!19sChIJR-yHLN3fDkgRZLkhnCm3gnQ?authuser=0&hl=fr&rclk=1,,,,
a2af5c72-40a2-41dd-afa7-cadf37c997fe,Jardin des Drôles de Wazeaux,0328550330,prada@mairie-lille.fr,low,Baptiste,Monnot,Baptiste Monnot,mentions_legales,Lille,paysagiste,paysagiste,2,4.9,12,Jardin,https://www.lille.fr/Nos-equipements/Jardin-des-droles-d-Waz-eaux,https://www.google.com/maps/place/Jardin+des+Dr%C3%B4les+de+Wazeaux/data=!4m7!3m6!1s0x47c2d57604ab4b43:0x8abdf3fbc8c8f259!8m2!3d50.6247!4d3.0492579!16s%2Fg%2F1pp2wwv68!19sChIJQ0urBHbVwkcRWfLIyPvzvYo?authuser=0&hl=fr&rclk=1,,,,
6a2b6d25-500e-43e0-a495-f0b2aacf1865,"Niwaki, au service des Arbres",0624337995,niwaki.asa@gmail.com,medium,,,,,Rennes,paysagiste,paysagiste,2,5.0,34,Service d'élagage,https://www.niwaki-asa.com/,"https://www.google.com/maps/place/Niwaki,+au+service+des+Arbres/data=!4m7!3m6!1s0xafaa99e04dcca4dd:0x691360e76dec20db!8m2!3d48.110805!4d-1.657132!16s%2Fg%2F11vds9yj64!19sChIJ3aTMTeCZqq8R2yDsbedgE2k?authuser=0&hl=fr&rclk=1",,,,
57999c11-b153-4c59-9da6-ac62701dd97d,Terra Paysage,0675414934,terra.paysage35@gmail.com,medium,,,,,Rennes,paysagiste,paysagiste,2,4.8,16,Paysagiste,http://terra-paysage35.fr/,https://www.google.com/maps/place/Terra+Paysage/data=!4m7!3m6!1s0x437dd197e4571307:0xd595c124e8a51f4e!8m2!3d48.0501279!4d-1.6865268!16s%2Fg%2F11mkvc5085!19sChIJBxNX5JfRfUMRTh-l6CTBldU?authuser=0&hl=fr&rclk=1,,,,
dca52a35-1e55-477e-bef5-6c99c2bce3d8,id verde,0299788708,enquiries@idverde.com,high,,,,,Rennes,paysagiste,paysagiste,2,4.5,10,Paysagiste,http://www.idverde.com/,https://www.google.com/maps/place/id+verde/data=!4m7!3m6!1s0x480ee18844708f8d:0x6ad9fcab4fae9311!8m2!3d48.0949034!4d-1.7804346!16s%2Fg%2F11b5qvk7yz!19sChIJjY9wRIjhDkgREZOuT6v82Wo?authuser=0&hl=fr&rclk=1,,,,
92316b84-609f-4f6a-8d4b-37ceca3c93c7,Laurot - Élagage et Paysage,0185537405,paysagiste.laurot@gmail.com,medium,Laurot,Elagage,Laurot Elagage,mentions_legales,Reims,paysagiste,paysagiste,1,5.0,30,Paysagiste,http://www.paysagiste-laurot.fr/,https://www.google.com/maps/place/Laurot+-+%C3%89lagage+et+Paysage/data=!4m7!3m6!1s0x25f9c2411069bbed:0x7c703446ef864ceb!8m2!3d49.2528126!4d4.0410476!16s%2Fg%2F11yl65q2dt!19sChIJ7btpEEHC-SUR60yG70Y0cHw?authuser=0&hl=fr&rclk=1,,,,
a0b2c697-f931-43a8-8db1-202f52721ddf,Mc elagage 35 taille de haie abattage,0665107482,mc.elagage35@gmail.com,medium,,,,,Rennes,paysagiste,paysagiste,2,5.0,10,Paysagiste,https://www.chatel-maxime-lpa.fr/,https://www.google.com/maps/place/Mc+elagage+35+taille+de+haie+abattage/data=!4m7!3m6!1s0x457fb9e025546537:0x29c0d09f99c1ac8c!8m2!3d48.1390132!4d-1.8807777!16s%2Fg%2F11mrcv0326!19sChIJN2VUJeC5f0URjKzBmZ_QwCk?authuser=0&hl=fr&rclk=1,,,,
04a3c4be-8b43-475e-8acd-37a9d13d090c,Authentik Paysages,0684898726,contact@authentikpaysages.fr,high,Rémy Joseph Georges,Lengagne,RÉMY JOSEPH GEORGES LENGAGNE,siret_insee,Montgermont,paysagiste,paysagiste,2,5.0,10,Paysagiste,http://authentikpaysages.fr/,https://www.google.com/maps/place/Authentik+Paysages/data=!4m7!3m6!1s0x22241dfee32a6b75:0x2c4e5658bfb7348f!8m2!3d48.157829!4d-1.717783!16s%2Fg%2F11lzf05hkb!19sChIJdWsq4_4dJCIRjzS3v1hWTiw?authuser=0&hl=fr&rclk=1,81.30Z,98478826500010,2024-02-21,NN
3109ddbf-8bb4-4eb9-8ff2-bb8494fd35e5,Paysages et compagnie,0652160513,paysagesetcie@gmail.com,medium,,,,,Rennes,paysagiste,paysagiste,2,5.0,21,Paysagiste,https://paysagesetcompagnie.fr/,https://www.google.com/maps/place/Paysages+et+compagnie/data=!4m7!3m6!1s0x82827a5fd8bbadb7:0x42a87e5d303a772a!8m2!3d48.0877776!4d-1.5887624!16s%2Fg%2F11kk17wv2b!19sChIJt6272F96goIRKnc6MF1-qEI?authuser=0&hl=fr&rclk=1,,85199368300016,,
0faa586b-6e4c-45db-9a54-2c87b2919f70,Compagnon de Fiacre - entretien du jardin,0637826592,xaviergrospro@gmail.com,medium,,,,,Rennes,paysagiste,paysagiste,2,5.0,21,Paysagiste,https://compagnondefiacre-entretiendujardin.odoo.com/,https://www.google.com/maps/place/Compagnon+de+Fiacre+-+entretien+du+jardin/data=!4m7!3m6!1s0x8ee50744a61e8205:0xecefa2c4a3e4d226!8m2!3d48.094787!4d-1.5755964!16s%2Fg%2F11vqlnpr3n!19sChIJBYIepkQH5Y4RJtLko8Si7-w?authuser=0&hl=fr&rclk=1,,,,
cf5b87c7-3ed8-4bc5-97d7-ad9ee5e0fe78,Luk Paysage,0699874680,contact@lukpaysage.fr,high,,,,,Marcq-en-Barœul,paysagiste,paysagiste,1,4.8,12,Paysagiste,https://lukpaysage.fr/,https://www.google.com/maps/place/Luk+Paysage/data=!4m7!3m6!1s0xf7262309ffb2a63:0x72bba91ce241e1e7!8m2!3d50.697748!4d3.0905982!16s%2Fg%2F11tk2gdhz0!19sChIJYyr7nzBicg8R5-FB4hypu3I?authuser=0&hl=fr&rclk=1,,,,
6ce7c3d8-2049-4c11-919e-0700d9a07cd7,Bône élagage - abattage - elagueur - reims,0686526013,servicebone@gmail.com,medium,Steven,Bone,STEVEN BONE (BONE),siret_insee,Epernay,paysagiste,paysagiste,1,5.0,65,Paysagiste,https://www.elagage-reims.fr/,https://www.google.com/maps/place/B%C3%B4ne+%C3%A9lagage+-+abattage+-+elagueur+-+reims/data=!4m7!3m6!1s0x47e8ffbe905359b7:0x1626a56384d260b2!8m2!3d49.2190838!4d3.9900614!16s%2Fg%2F11nmlz46cg!19sChIJt1lTkL7_6EcRsmDShGOlJhY?authuser=0&hl=fr&rclk=1,47.89Z,75141749400018,2012-06-01,NN
8cb651b3-18f3-4fbd-a16b-2f1c143f22bc,Actuel paysage,0601065102,contact@actuelpaysage.fr,high,,,,,Reims,paysagiste,paysagiste,1,5.0,5,Paysagiste,https://www.actuelpaysage.fr/,https://www.google.com/maps/place/Actuel+paysage/data=!4m7!3m6!1s0x47e97588f8762021:0xd85a5515dcc7a3b!8m2!3d49.245001!4d3.9828345!16s%2Fg%2F11vbg5xj3s!19sChIJISB2-Ih16UcRO3rMXVGlhQ0?authuser=0&hl=fr&rclk=1,,,,
a80f1166-cbed-4c8e-a30d-0b1466ea7835,A.R. Euro Foret,0607174795,euroforet51@gmail.com,medium,Constantin,Ciornei,CONSTANTIN CIORNEI,siret_insee,Bezannes,paysagiste,paysagiste,1,5.0,9,Paysagiste,https://www.ar-euroforet.fr/,https://www.google.com/maps/place/A.R.+Euro+Foret/data=!4m7!3m6!1s0x47e97561ed910b69:0x934a6c573b712313!8m2!3d49.2417457!4d4.0384321!16s%2Fg%2F11nx1f86q6!19sChIJaQuR7WF16UcREyNxO1dsSpM?authuser=0&hl=fr&rclk=1,02.40Z,88458562100029,2020-05-28,02
e983f97f-db20-4fd8-820e-b58972949c8a,ENTREPRISE JMS MULTISERVICES,0782818104,jms-multiservices@hotmail.com,medium,,,,,Reims,paysagiste,paysagiste,1,5.0,10,Paysagiste,https://www.entreprisejms.fr/?utm_source=gmb,https://www.google.com/maps/place/ENTREPRISE+JMS+MULTISERVICES/data=!4m7!3m6!1s0x47e975cdd17238cb:0xfcf15d4d7882aeba!8m2!3d49.2685604!4d3.9843058!16s%2Fg%2F11ldqk7mxg!19sChIJyzhy0c116UcRuq6CeE1d8fw?authuser=0&hl=fr&rclk=1,,,,
d6884285-e863-4ab0-a93c-52bfc1d65e76,Bureau d'étude éco paysagiste-conseil JARDIN-REVE,0695336218,contact@jardin-reve.fr,high,,,,,Reims,paysagiste,paysagiste,1,4.8,5,Architecte paysagiste,https://www.jardin-reve.fr/,https://www.google.com/maps/place/Bureau+d%27%C3%A9tude+%C3%A9co+paysagiste-conseil+JARDIN-REVE/data=!4m7!3m6!1s0x47e9098a436890fd:0xdd6ba3af1999e0a6!8m2!3d49.2767658!4d3.8839118!16s%2Fg%2F1ttdm9qp!19sChIJ_ZBoQ4oJ6UcRpuCZGa-ja90?authuser=0&hl=fr&rclk=1,,,,
7a52be07-81c3-4bab-9c4c-ff7812391cf5,Artisan Massin et Fils - Entretien de Jardins,0617553696,entreprisemassin@gmail.com,medium,,,,,Reims,paysagiste,paysagiste,1,5.0,3,Paysagiste,https://artisan-massin-et-fils.fr/,https://www.google.com/maps/place/Artisan+Massin+et+Fils+-+Entretien+de+Jardins/data=!4m7!3m6!1s0xae5ca2e3455550d1:0x5f59f80c23aa8ef5!8m2!3d49.2718668!4d3.8933569!16s%2Fg%2F11nj1r0r31!19sChIJ0VBVReOiXK4R9Y6qIwz4WV8?authuser=0&hl=fr&rclk=1,,,,
111a837e-2aa0-4fc8-974a-2fa2cb8f17d3,Jardin Ideal,0618580995,contactjardinideal@gmail.com,medium,,,,,Reims,paysagiste,paysagiste,1,4.6,47,Paysagiste,https://www.jardinidealbezannes.com/,https://www.google.com/maps/place/Jardin+Ideal/data=!4m7!3m6!1s0xafaae96b427f0fbf:0x5fb64d5a0aa965e7!8m2!3d49.214447!4d3.982688!16s%2Fg%2F11s1txxr53!19sChIJvw9_Qmvpqq8R52WpClpNtl8?authuser=0&hl=fr&rclk=1,,84402991800019,,
029a02d8-ddbd-4c48-8118-035a68342597,Mr Pacetti Jardinage,0767508305,contact@jardinpropre.fr,high,,,,,Le Havre,paysagiste,paysagiste,2,5.0,27,Paysagiste,https://jardinpropre.fr/,https://www.google.com/maps/place/Mr+Pacetti+Jardinage/data=!4m7!3m6!1s0x2d7ffd9de06b1721:0xf320569b6063c450!8m2!3d49.4970576!4d0.1142153!16s%2Fg%2F11sn0393vn!19sChIJIRdr4J39fy0RUMRjYJtWIPM?authuser=0&hl=fr&rclk=1,,,,
5d8e9b00-88a2-41d2-9681-214ae0ff2f82,TERRALIA TP,0666182645,romain.dogantp@gmail.com,medium,,,,,Reims,paysagiste,paysagiste,1,5.0,4,Paysagiste,https://terralia-tp.fr/,https://www.google.com/maps/place/TERRALIA+TP/data=!4m7!3m6!1s0x65c2e816d5d4710d:0x398bd059cab4f6eb!8m2!3d49.2342112!4d4.0682661!16s%2Fg%2F11yr_z8cbf!19sChIJDXHU1RbowmUR6_a0ylnQizk?authuser=0&hl=fr&rclk=1,,,,
375868d4-f496-4f03-9281-d6aa4073b1be,Viridis,0614820116,contact@area-viridis.com,low,,,,,Le Havre,paysagiste,paysagiste,2,4.9,58,Paysagiste,https://www.viridis.pro/,https://www.google.com/maps/place/Viridis/data=!4m7!3m6!1s0x47e02f3858074c79:0x25b4fc84bab73fcb!8m2!3d49.5300683!4d0.0938221!16s%2Fg%2F11j974fv3y!19sChIJeUwHWDgv4EcRyz-3uoT8tCU?authuser=0&hl=fr&rclk=1,,,,
47f9cc8c-a048-499d-90d5-e0821fdd08de,FL JARDIN,0326531022,contact@fljardin.com,high,,,,,Reims,paysagiste,paysagiste,1,4.5,11,Paysagiste,http://www.fljardin.com/,https://www.google.com/maps/place/FL+JARDIN/data=!4m7!3m6!1s0x47e96d8dd520d17f:0xca6582bca8b4f573!8m2!3d49.1258846!4d4.0232472!16s%2Fg%2F1tfcsk4c!19sChIJf9Eg1Y1t6UcRc_W0qLyCZco?authuser=0&hl=fr&rclk=1,,,,
52f82cb4-f7a8-49ad-8f84-e13933c7e7b5,Déco du Jardin,0326864182,contact@decodujardin.fr,high,,,,,Reims,paysagiste,paysagiste,1,4.4,259,Jardinerie,https://www.decodujardin.fr/,https://www.google.com/maps/place/D%C3%A9co+du+Jardin/data=!4m7!3m6!1s0x47e9760cd3acdbc5:0xbe2c9585d60a6a29!8m2!3d49.2737564!4d4.0838908!16s%2Fg%2F1tc_3dyy!19sChIJxdus0wx26UcRKWoK1oWVLL4?authuser=0&hl=fr&rclk=1,,,,
cba3f49b-0eac-4f6c-9693-421f90b8151c,Abc jardins et services - Jardinier Paysagiste Reims Gueux Epernay,0650105106,contact@abc-jardin-et-services.fr,low,Ulrich,Leclere,ULRICH LECLERE,siret_insee,Berru,paysagiste,paysagiste,1,5.0,122,Paysagiste,http://www.abc-jardins-et-services.fr/,https://www.google.com/maps/place/Abc+jardins+et+services+-+Jardinier+Paysagiste+Reims+Gueux+Epernay/data=!4m7!3m6!1s0x47e97758b6ba0b87:0x56f831e6de3ed1f9!8m2!3d49.270751!4d4.149596!16s%2Fg%2F11pfb45sv6!19sChIJhwu6tlh36UcR-dE-3uYx-FY?authuser=0&hl=fr&rclk=1,96.09Z,50233977300017,2008-03-01,NN
092ae48b-833e-47e6-bb7b-a3f82a978902,Pierre Weiss - Elagueur Jardinier Taille de haie le Havre 76 SEINE MARITIME,0661077475,cyril+team@agence-apv.fr,low,,,,,Le Havre,paysagiste,paysagiste,2,4.5,25,Service d'élagage,https://paysagiste-normandie.fr/ville/havre/,https://www.google.com/maps/place/Pierre+Weiss+-+Elagueur+Jardinier+Taille+de+haie+le+Havre+76+SEINE+MARITIME/data=!4m7!3m6!1s0x47e02f0d9d93f8d9:0xc0247811a1677855!8m2!3d49.4889118!4d0.1048509!16s%2Fg%2F11p3h6n175!19sChIJ2fiTnQ0v4EcRVXhnoRF4JMA?authuser=0&hl=fr&rclk=1,,,,
2c1535b4-9381-4a04-b31d-438e97b7f256,Arbor & Paysage,0634240634,arboretpaysage@outlook.fr,medium,,,,,Le Havre,paysagiste,paysagiste,2,5.0,31,Paysagiste,http://www.arboretpaysage.fr/?utm_source=gmb,https://www.google.com/maps/place/Arbor+%26+Paysage/data=!4m7!3m6!1s0x47e1cbb812bac471:0xd96a894fcb863259!8m2!3d49.345684!4d0.343464!16s%2Fg%2F11ty2zr1j2!19sChIJccS6ErjL4UcRWTKGy0-Jatk?authuser=0&hl=fr&rclk=1,,,,
8cd413d6-bccf-4c06-bc10-e4958248425f,Jardins d'Auge,0231659394,jardinsdauge@gmail.com,medium,Sylvain,Marc,Sylvain Marc,mentions_legales,Le Havre,paysagiste,paysagiste,2,4.9,10,Paysagiste,https://www.jardinsdauge.com/,https://www.google.com/maps/place/Jardins+d%27Auge/data=!4m7!3m6!1s0x47e1d0da0f356a7f:0x4e596324e4a64495!8m2!3d49.2377811!4d0.0977983!16s%2Fg%2F11hbnr4jv1!19sChIJf2o1D9rQ4UcRlUSm5CRjWU4?authuser=0&hl=fr&rclk=1,,,,
3e5330b7-0760-4178-97b3-c61b1808cdf5,LH Élagage,0663484211,contact@lh-elagage.fr,high,Guillaume,Sevestre,GUILLAUME SEVESTRE,siret_insee,Le Havre,paysagiste,paysagiste,2,4.8,13,Service d'élagage,http://lh-elagage.fr/,https://www.google.com/maps/place/LH+%C3%89lagage/data=!4m7!3m6!1s0x21b71a6918f87085:0xbd8e03d954ea2a0b!8m2!3d49.49697!4d0.101497!16s%2Fg%2F11kbtkmns7!19sChIJhXD4GGkatyERCyrqVNkDjr0?authuser=0&hl=fr&rclk=1,81.30Z,94823886000019,2023-02-10,NN
058d5208-fea2-400c-9f25-08b67db3f31a,Entreprise paysagiste Toutin philippe,0614150987,cyril+team@agence-apv.fr,low,,,,,Le Havre,paysagiste,paysagiste,2,5.0,10,Paysagiste,https://paysagiste-normandie.fr/ville/ablon/,https://www.google.com/maps/place/Entreprise+paysagiste+Toutin+philippe/data=!4m7!3m6!1s0x47e035d0d484a31b:0x9bfc4a9fa303d903!8m2!3d49.3928981!4d0.2764512!16s%2Fg%2F11qpzqhdpk!19sChIJG6OE1NA14EcRA9kDo59K_Js?authuser=0&hl=fr&rclk=1,,,,
024ebaad-3b8c-459a-9ea0-8b4e889e600b,Victor entretien Elagueur paysagiste Le Havre,0662498919,artisanweiss76@gmail.com,medium,,,,,Le Havre,paysagiste,paysagiste,2,5.0,11,Paysagiste,https://victor-entretien-elagueur-paysagiste-le-havre.opti.page/,https://www.google.com/maps/place/Victor+entretien+Elagueur+paysagiste+Le+Havre/data=!4m7!3m6!1s0x6c0b6cdeb3791d13:0x7ef85c76c5d7dcb0!8m2!3d49.4010092!4d-0.5679284!16s%2Fg%2F11yfkzxt04!19sChIJEx15s95sC2wRsNzXxXZc-H4?authuser=0&hl=fr&rclk=1,,,,
c8742014-66da-41ad-9055-0fcabbf2d249,KLF Paysage,0659597730,klf-paysage@hotmail.com,medium,Florian,Layre,FLORIAN LAYRE,siret_insee,Saint-Jouin-Bruneval,paysagiste,paysagiste,2,5.0,25,Paysagiste,https://klf-paysage.fr/,https://www.google.com/maps/place/KLF+Paysage/data=!4m7!3m6!1s0x6888a104b84df67f:0x654130a890e4e3cf!8m2!3d49.6614262!4d0.928212!16s%2Fg%2F11wmvgfx6k!19sChIJf_ZNuAShiGgRz-PkkKgwQWU?authuser=0&hl=fr&rclk=1,81.30Z,93369044800016,2024-08-31,NN
94414e8e-424d-469a-95c2-4b59b678b9f9,Renov Exterieur - Jardinier Paysagiste 95 Val-d'Oise,0641398225,renovexterieur@yahoo.com,medium,Jeremy,Hivet,JEREMY HIVET,siret_insee,Baillet-En-France,paysagiste,paysagiste,2,4.8,25,Paysagiste,https://jardinier-paysagiste-95-val-doise.fr/,https://www.google.com/maps/place/Renov+Exterieur+-+Jardinier+Paysagiste+95+Val-d%27Oise/data=!4m7!3m6!1s0xa278f6dd870a817d:0x9c516779c6b52eff!8m2!3d49.0648506!4d2.3145109!16s%2Fg%2F11w1cbq901!19sChIJfYEKh932eKIR_y61xnlnUZw?authuser=0&hl=fr&rclk=1,81.30Z,92936925400016,2024-05-27,NN
83244082-c090-4bb3-b244-8c85af931181,Félix Pignoux Paysagiste,0686357345,contact@felixpignoux.fr,high,,,,,Maisons-Alfort,paysagiste,paysagiste,3,4.8,56,Paysagiste,http://www.felixpignoux.fr/,https://www.google.com/maps/place/F%C3%A9lix+Pignoux+Paysagiste/data=!4m7!3m6!1s0x47e60bf6ec762b21:0xd3d51e940cd3d89f!8m2!3d48.8037774!4d2.4376943!16s%2Fg%2F1th0xnf5!19sChIJISt27PYL5kcRn9jTDJQe1dM?authuser=0&hl=fr&rclk=1,,,,
a7aaad94-1a5b-4322-9fbe-9762cf32b568,Au Carre Vert | Paysagiste,0477617618,contact@aucarrevert.fr,high,,,,,Saint-Étienne,paysagiste,paysagiste,2,4.8,13,Paysagiste,http://www.aucarrevert.fr/,https://www.google.com/maps/place/Au+Carre+Vert+%7C+Paysagiste/data=!4m7!3m6!1s0x47f5b050d6f63ed3:0x4e7e61492b39399b!8m2!3d45.4186851!4d4.3152032!16s%2Fg%2F1vpfhx9p!19sChIJ0z721lCw9UcRmzk5K0lhfk4?authuser=0&hl=fr&rclk=1,,80066354400016,,
