niche_source,company_name,google_maps_url,google_rating,google_review_count,category_google,address,city,phone,website,niche_assigned,city_matched,city_match_method,competitors_count_lsa,competitors_count_lsa
paysagiste,Belvelia,https://www.google.com/maps/place/Belvelia/data=!4m7!3m6!1s0x6c11ccf091364fe7:0xae03b44c9a18417d!8m2!3d43.1865429!4d5.9695908!16s%2Fg%2F11ykxw8vnn!19sChIJ5082kfDMEWwRfUEYmky0A64?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,·,,0651838019,http://www.belvelia.fr/,paysagiste,Toulon,gps_7km,2,2
paysagiste,IEB Services,https://www.google.com/maps/place/IEB+Services/data=!4m7!3m6!1s0x81209ba59b76802f:0xd0e123d96d75e0b8!8m2!3d43.1574734!4d5.8630625!16s%2Fg%2F11v0rby2pm!19sChIJL4B2m6WbIIERuOB1bdkj4dA?authuser=0&hl=fr&rclk=1,5.0,3,Jardinier,·,,0649345108,https://www.facebook.com/p/IEB-services-100093573845430/?utm_source=gmb,paysagiste,La Seyne-sur-Mer,gps_6km,2,2
paysagiste,Delanoue Paysage,https://www.google.com/maps/place/Delanoue+Paysage/data=!4m7!3m6!1s0x48087ed0bb4011ef:0xc15653e3f6c51adb!8m2!3d47.51498!4d-0.612032!16s%2Fg%2F1tdj3lmj!19sChIJ7xFAu9B-CEgR2xrF9uNTVsE?authuser=0&hl=fr&rclk=1,4.8,43,Paysagiste,5 Rue Copernic,,0241342754,https://www.google.com/aclk?sa=L&ai=DChsSEwj-39610b2UAxWOOQYAHeSzA8cYACICCAEQAxoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XCx8nPAiyMu_Z4db75xPbXFcKLJjZQpPKkunKgKqT9UUVXDkl_JI5BoCpqUQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2wd83J-uTMgVXQx-GyWTGyToZTZw&adurl&q&ctype=99&nis=6,paysagiste,Angers,gps_6km,2,2
paysagiste,Potag'Home,https://www.google.com/maps/place/Potag%27Home/data=!4m7!3m6!1s0x480878f6da6b3acb:0x8473799ac6c02153!8m2!3d47.4844677!4d-0.5338949!16s%2Fg%2F11clvt93mr!19sChIJyzpr2vZ4CEgRUyHAxpp5c4Q?authuser=0&hl=fr&rclk=1,4.9,44,Architecte paysagiste,138 Rue de la Chalouère,,0760986831,http://www.potaghome.fr/,paysagiste,Angers,gps_1km,2,2
paysagiste,ID o paysage - Angers,https://www.google.com/maps/place/ID+o+paysage+-+Angers/data=!4m7!3m6!1s0x4808784d6e7f1195:0x6ccd74236d31449!8m2!3d47.3894391!4d-0.559822!16s%2Fg%2F11csprc9b6!19sChIJlRF_bk14CEgRSRTTNkLXzAY?authuser=0&hl=fr&rclk=1,5.0,32,Paysagiste,·,,0970905282,http://www.ido-paysage.fr/,paysagiste,Angers,name,2,2
paysagiste,Jardin Naturel Espace Vert,https://www.google.com/maps/place/Jardin+Naturel+Espace+Vert/data=!4m7!3m6!1s0x202a4ea615fc609b:0xc798edde5a1b5196!8m2!3d47.4706047!4d-0.5482329!16s%2Fg%2F11n56td207!19sChIJm2D8FaZOKiARllEbWt7tmMc?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,33 Bd Résistance et Déportation,,0769607578,https://jardinnaturel.fr/,paysagiste,Angers,gps_0km,2,2
paysagiste,A2 Paysage,https://www.google.com/maps/place/A2+Paysage/data=!4m7!3m6!1s0x4807d59d6ed3ada7:0x6cec17566f33a232!8m2!3d47.4379924!4d-0.6170212!16s%2Fg%2F11b6d83tk9!19sChIJp63Tbp3VB0gRMqIzb1YX7Gw?authuser=0&hl=fr&rclk=1,4.7,27,Paysagiste,·,,0607423297,http://www.a2paysage.com/,paysagiste,Angers,gps_6km,2,2
paysagiste,PAYSAGE DE LOIRE,https://www.google.com/maps/place/PAYSAGE+DE+LOIRE/data=!4m7!3m6!1s0x4807ddb02332f1c3:0xd5ea29109f252778!8m2!3d47.4334983!4d-0.5413009!16s%2Fg%2F11f3sfykdc!19sChIJw_EyI7DdB0gReCclnxAp6tU?authuser=0&hl=fr&rclk=1,4.8,91,Paysagiste,·,,0241973001,https://paysagedeloire.fr/,paysagiste,Angers,gps_4km,2,2
paysagiste,Verthème Paysage | Paysagiste à Angers (49),https://www.google.com/maps/place/Verth%C3%A8me+Paysage+%7C+Paysagiste+%C3%A0+Angers+%2849%29/data=!4m7!3m6!1s0x4808800c2003c039:0xdbd2fd185f3bf851!8m2!3d47.4716975!4d-0.7035428!16s%2Fg%2F1tx1sl4n!19sChIJOcADIAyACEgRUfg7Xxj90ts?authuser=0&hl=fr&rclk=1,4.7,47,Architecte paysagiste,·,,0241200500,https://www.vertheme-paysagiste.com/,paysagiste,Angers,name,2,2
paysagiste,Actuel Paysage,https://www.google.com/maps/place/Actuel+Paysage/data=!4m7!3m6!1s0x4807d7ffdbd89c75:0x1d443274a59bcdd8!8m2!3d47.427671!4d-0.547848!16s%2Fg%2F1tjl58x1!19sChIJdZzY2__XB0gR2M2bpXQyRB0?authuser=0&hl=fr&rclk=1,4.9,65,Paysagiste,ZA Vernusson Pierre Martine,,0241444333,http://www.actuel-paysage.fr/,paysagiste,Angers,gps_5km,2,2
paysagiste,La 5ème Saison,https://www.google.com/maps/place/La+5%C3%A8me+Saison/data=!4m7!3m6!1s0x480878bf9b2d81ff:0x5097d1d1586ccc0c!8m2!3d47.4666882!4d-0.5545868!16s%2Fg%2F11b76hq961!19sChIJ_4Etm794CEgRDMxsWNHRl1A?authuser=0&hl=fr&rclk=1,4.8,13,Paysagiste,2 Rue de la Préfecture,,0241665580,http://www.la-5eme-saison.fr/,paysagiste,Angers,gps_0km,2,2
paysagiste,Résiliences,https://www.google.com/maps/place/R%C3%A9siliences/data=!4m7!3m6!1s0x480881d30b399323:0x4986f2f43eb87274!8m2!3d47.4713458!4d-0.5234453!16s%2Fg%2F11pyc67ntj!19sChIJI5M5C9OBCEgRdHK4PvTyhkk?authuser=0&hl=fr&rclk=1,5.0,30,Paysagiste,"Pépina - Les Ateliers Partagés, 6 Rue Guillaume Lekeu",,0671505981,https://resiliencespaysages.fr/,paysagiste,Angers,gps_2km,2,2
paysagiste,Par Nature - Paysagiste Angers,https://www.google.com/maps/place/Par+Nature+-+Paysagiste+Angers/data=!4m7!3m6!1s0x938bbe1c7ecf8c9:0x7601a5322dedf18a!8m2!3d47.4480469!4d-0.5554961!16s%2Fg%2F11nyqqjq6t!19sChIJyfjsx-G7OAkRivHtLTKlAXY?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,Rue de Salpinte,,0633460485,,paysagiste,Angers,name,2,2
paysagiste,Delanoue Paysage,https://www.google.com/maps/place/Delanoue+Paysage/data=!4m7!3m6!1s0x48087ed0bb4011ef:0xc15653e3f6c51adb!8m2!3d47.5149805!4d-0.6120315!16s%2Fg%2F1tdj3lmj!19sChIJ7xFAu9B-CEgR2xrF9uNTVsE?authuser=0&hl=fr&rclk=1,4.8,43,Paysagiste,·,,0241342754,https://www.delanoue-paysage.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmb-referral,paysagiste,Angers,gps_6km,2,2
paysagiste,PAYSA NATURE,https://www.google.com/maps/place/PAYSA+NATURE/data=!4m7!3m6!1s0x8dcbf6bcd8e013cb:0xbe4e6b0c3273bc7!8m2!3d47.4713371!4d-0.5235602!16s%2Fg%2F11p18hkl2n!19sChIJyxPg2Lz2y40Rxzsnw7Dm5As?authuser=0&hl=fr&rclk=1,5.0,9,Architecte paysagiste,·,,0633600383,https://paysa-nature.fr/,paysagiste,Angers,gps_2km,2,2
paysagiste,Myabsolutegarden,https://www.google.com/maps/place/Myabsolutegarden/data=!4m7!3m6!1s0x4808792dfdfaec01:0x92449591dfc89441!8m2!3d47.4549064!4d-0.5654527!16s%2Fg%2F11ns5gpkdf!19sChIJAez6_S15CEgRQZTI35GVRJI?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,9 Rue Frédéric Châtelus,,0610012688,https://www.myabsolutegarden.fr/,paysagiste,Angers,gps_2km,2,2
paysagiste,GMG PAYSAGE - Paysagiste Angers - Terrasses - Clôtures - Portails - Pergolas - Allées,https://www.google.com/maps/place/GMG+PAYSAGE+-+Paysagiste+Angers+-+Terrasses+-+Cl%C3%B4tures+-+Portails+-+Pergolas+-+All%C3%A9es/data=!4m7!3m6!1s0xa114da875aece58f:0xd8f3b867d553c993!8m2!3d47.4514629!4d-0.5065328!16s%2Fg%2F11plwj41kd!19sChIJj-XsWofaFKERk8lT1We489g?authuser=0&hl=fr&rclk=1,5.0,49,Paysagiste,·,,0667154827,https://www.gmgpaysage.fr/,cloture,Angers,name,1,1
paysagiste,Mayer Paysagiste,https://www.google.com/maps/place/Mayer+Paysagiste/data=!4m7!3m6!1s0x4ce3feb4aba0da55:0x83ff2dfb2f975c6!8m2!3d47.4979641!4d-0.5532884!16s%2Fg%2F11z5_0rtdm!19sChIJVdqgq7T-40wRxnX5st_yPwg?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,·,,0749432884,,paysagiste,Angers,gps_2km,2,2
paysagiste,Voiton Paysage,https://www.google.com/maps/place/Voiton+Paysage/data=!4m7!3m6!1s0x4b3055dd9bd28655:0xb1c87cdba69c3e08!8m2!3d47.486481!4d-0.5330823!16s%2Fg%2F11sqkyf3vy!19sChIJVYbSm91VMEsRCD6cptt8yLE?authuser=0&hl=fr&rclk=1,5.0,11,Paysagiste,·,,0679293786,http://www.voiton-paysage.fr/,paysagiste,Angers,gps_1km,2,2
paysagiste,Sicle,https://www.google.com/maps/place/Sicle/data=!4m7!3m6!1s0x480878b83ba1b633:0xd7a2e137faac50be!8m2!3d47.4626398!4d-0.5593058!16s%2Fg%2F11g0tl29ff!19sChIJM7ahO7h4CEgRvlCs-jfhotc?authuser=0&hl=fr&rclk=1,5.0,21,Paysagiste,1 Pl. Giffard Langevin,,0952792053,https://www.sicle.net/,paysagiste,Angers,gps_1km,2,2
paysagiste,Mercier Paysage & Piscine Carré Bleu | Aménagement Paysager & Piscines (49),https://www.google.com/maps/place/Mercier+Paysage+%26+Piscine+Carr%C3%A9+Bleu+%7C+Am%C3%A9nagement+Paysager+%26+Piscines+%2849%29/data=!4m7!3m6!1s0x480877379ad4a37b:0x8d2682fbc626d012!8m2!3d47.5185573!4d-0.4424118!16s%2Fg%2F1v9tz8m_!19sChIJe6PUmjd3CEgREtAmxvuCJo0?authuser=0&hl=fr&rclk=1,4.6,75,Paysagiste,·,,0241764754,https://www.mercier-paysage.com/,paysagiste,Angers,gps_9km,2,2
paysagiste,Marion Lemoussu Architecte Paysagiste,https://www.google.com/maps/place/Marion+Lemoussu+Architecte+Paysagiste/data=!4m7!3m6!1s0x480877efab406475:0x626b0af24825d123!8m2!3d47.498694!4d-0.577419!16s%2Fg%2F11ddt317_2!19sChIJdWRAq-93CEgRI9ElSPIKa2I?authuser=0&hl=fr&rclk=1,5.0,8,Paysagiste,9 Rue Jacques Guignard,,0632955570,https://angers-paysage.fr/,paysagiste,Angers,gps_3km,2,2
paysagiste,Delanoue Paysage,https://www.google.com/maps/place/Delanoue+Paysage/data=!4m7!3m6!1s0x48087ed0bb4011ef:0xc15653e3f6c51adb!8m2!3d47.51498!4d-0.612032!16s%2Fg%2F1tdj3lmj!19sChIJ7xFAu9B-CEgR2xrF9uNTVsE?authuser=0&hl=fr&rclk=1,4.8,43,Paysagiste,5 Rue Copernic,,0241342754,https://www.google.com/aclk?sa=L&ai=DChsSEwjlwZe-0b2UAxV8ekECHZLMIBAYACICCAEQABoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XLwFP0jzKrAffleWKPb74GFa2NMlB8SgH7PK-XEdmF04heZak5uNoxoCgR4QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_0oE6Mi3bG9YBZBrfVjc2fQ1TTSWw&adurl&q&ctype=99&nis=6,paysagiste,Angers,gps_6km,2,2
paysagiste,Couleur Jardin - Solaverde,https://www.google.com/maps/place/Couleur+Jardin+-+Solaverde/data=!4m7!3m6!1s0x4807d7d91952507f:0x630c0606ea999204!8m2!3d47.445472!4d-0.516952!16s%2Fg%2F1hf4sgxpk!19sChIJf1BSGdnXB0gRBJKZ6gYGDGM?authuser=0&hl=fr&rclk=1,4.8,12,Paysagiste,75 Chemin de la Glardière,,0759607596,https://www.google.com/aclk?sa=L&ai=DChsSEwjlwZe-0b2UAxV8ekECHZLMIBAYACICCAEQAhoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XHmqjP4_NW40nsGuUQC7-1l2jpp3QYwednEIYkpDQmkDSm9udVQGshoCAR8QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1-wrb_G3DYBWokMda9suZLHisSrQ&adurl&q&ctype=99&nis=6,paysagiste,Angers,gps_4km,2,2
paysagiste,Chevalier Paysage SARL,https://www.google.com/maps/place/Chevalier+Paysage+SARL/data=!4m7!3m6!1s0x48062a622bf61463:0x15780989ccce4f8b!8m2!3d47.4811179!4d-0.6722696!16s%2Fg%2F1tfmmsd9!19sChIJYxT2K2IqBkgRi0_OzIkJeBU?authuser=0&hl=fr&rclk=1,5.0,22,Paysagiste,·,,0241395850,http://www.paysagiste-chevalier.com/?utm_source=gmb,paysagiste,Angers,gps_9km,2,2
paysagiste,URBATERRA - Paysagiste Concepteur - Urbanisme - Ingénierie VRD,https://www.google.com/maps/place/URBATERRA+-+Paysagiste+Concepteur+-+Urbanisme+-+Ing%C3%A9nierie+VRD/data=!4m7!3m6!1s0x4807d29655cab7af:0xdf6eef93c06b76c3!8m2!3d47.4638508!4d-0.5512018!16s%2Fg%2F12cp7w1k7!19sChIJr7fKVZbSB0gRw3ZrwJPvbt8?authuser=0&hl=fr&rclk=1,5.0,3,Architecte paysagiste,46 Rue Jean Bodin,,0252350215,http://www.urbaterra.fr/,paysagiste,Angers,gps_1km,2,2
paysagiste,Jardinea Paysage,https://www.google.com/maps/place/Jardinea+Paysage/data=!4m7!3m6!1s0x4808a30801c26fdd:0xc03b02497e622bf6!8m2!3d47.5222945!4d-0.6728871!16s%2Fg%2F1tgclpbg!19sChIJ3W_CAQijCEgR9itifkkCO8A?authuser=0&hl=fr&rclk=1,5.0,22,Paysagiste,·,,0241320486,http://www.facebook.com/jardineapaysage/,paysagiste,Angers,gps_10km,2,2
paysagiste,Métamorphose paysagiste,https://www.google.com/maps/place/M%C3%A9tamorphose+paysagiste/data=!4m7!3m6!1s0x4807d9f84a08f471:0xfd0caf9a1a5c7c6e!8m2!3d47.441646!4d-0.4926277!16s%2Fg%2F11shk3s3td!19sChIJcfQISvjZB0gRbnxcGpqvDP0?authuser=0&hl=fr&rclk=1,5.0,63,Paysagiste,73 Rue Jean Jaurès,,0686265717,https://metamorphosepaysagiste.fr/,paysagiste,Angers,gps_5km,2,2
paysagiste,Les jardins de Pierre SARL Mousseau Pierre,https://www.google.com/maps/place/Les+jardins+de+Pierre+SARL+Mousseau+Pierre/data=!4m7!3m6!1s0x4808787a44156d99:0xee7c2d8dbf679041!8m2!3d47.4544764!4d-0.5229262!16s%2Fg%2F11b6d7gs9s!19sChIJmW0VRHp4CEgRQZBnv40tfO4?authuser=0&hl=fr&rclk=1,5.0,4,Paysagiste,2 Rue Daniel Rouger,,0669391732,,paysagiste,Angers,gps_3km,2,2
paysagiste,Michaël JAUNET - Mon jardinier conseil - Coach jardin et guide botanique,https://www.google.com/maps/place/Micha%C3%ABl+JAUNET+-+Mon+jardinier+conseil+-+Coach+jardin+et+guide+botanique/data=!4m7!3m6!1s0x480879bdee7be217:0xe647c49507c40891!8m2!3d47.5061737!4d-0.5185608!16s%2Fg%2F11c6db7lqk!19sChIJF-J77r15CEgRkQjEB5XER-Y?authuser=0&hl=fr&rclk=1,4.9,93,Architecte paysagiste,54 Rte d'Angers,,0681257185,https://www.mon-jardinier-conseil.fr/,paysagiste,Angers,name,2,2
paysagiste,Cré-actif - Paysagiste jardinier - entretien et création - Angers,https://www.google.com/maps/place/Cr%C3%A9-actif+-+Paysagiste+jardinier+-+entretien+et+cr%C3%A9ation+-+Angers/data=!4m7!3m6!1s0x4808792d19649c11:0xe2d620e37e643b14!8m2!3d47.5300413!4d-0.6466273!16s%2Fg%2F11c6cqx7fp!19sChIJEZxkGS15CEgRFDtkfuMg1uI?authuser=0&hl=fr&rclk=1,4.9,7,Paysagiste,Lieu dit les bois,,0677147179,https://cre-actif49.fr/,paysagiste,Angers,name,2,2
paysagiste,Pierre HALOPÉ - Paysagiste,https://www.google.com/maps/place/Pierre+HALOP%C3%89+-+Paysagiste/data=!4m7!3m6!1s0x4807d62a21db81d1:0x8fbb279412543a1c!8m2!3d47.4324713!4d-0.5449307!16s%2Fg%2F1tglgq1d!19sChIJ0YHbISrWB0gRHDpUEpQnu48?authuser=0&hl=fr&rclk=1,4.5,12,Paysagiste,·,,0241666133,http://www.halope-paysagiste.fr/,paysagiste,Angers,gps_4km,2,2
paysagiste,Alco Travaux | Spécialiste des terrasses et aménagement extérieur à Angers,https://www.google.com/maps/place/Alco+Travaux+%7C+Sp%C3%A9cialiste+des+terrasses+et+am%C3%A9nagement+ext%C3%A9rieur+%C3%A0+Angers/data=!4m7!3m6!1s0x23cfbd08964b3c8d:0xf2b5dd1ef5c2a584!8m2!3d47.4903355!4d-0.426876!16s%2Fg%2F11vdrp761f!19sChIJjTxLlgi9zyMRhKXC9R7dtfI?authuser=0&hl=fr&rclk=1,5.0,18,Paysagiste,Le clos de longrois,,0612082348,https://www.alco-jardin.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10342835910039462554,paysagiste,Angers,name,2,2
paysagiste,Chalain Paysagiste,https://www.google.com/maps/place/Chalain+Paysagiste/data=!4m7!3m6!1s0x4807d7ffcbb3dac1:0xd0ceb555fed9810c!8m2!3d47.4345732!4d-0.5613409!16s%2Fg%2F11pz1n4c1l!19sChIJwdqzy__XB0gRDIHZ_lW1ztA?authuser=0&hl=fr&rclk=1,4.7,15,Paysagiste,·,,0241664784,https://www.pascal-chalain.fr/,paysagiste,Angers,gps_4km,2,2
paysagiste,Couleur Jardin - Solaverde,https://www.google.com/maps/place/Couleur+Jardin+-+Solaverde/data=!4m7!3m6!1s0x4807d7d91952507f:0x630c0606ea999204!8m2!3d47.4454722!4d-0.5169524!16s%2Fg%2F1hf4sgxpk!19sChIJf1BSGdnXB0gRBJKZ6gYGDGM?authuser=0&hl=fr&rclk=1,4.8,12,Paysagiste,75 Chem. de la Glardière,,0759607596,http://www.couleurjardin.com/?utm_source=gmb,paysagiste,Angers,gps_4km,2,2
paysagiste,Planchenault Paysage,https://www.google.com/maps/place/Planchenault+Paysage/data=!4m7!3m6!1s0x4808647769dc51c5:0x8de47d7a7c301880!8m2!3d47.6547259!4d-0.574937!16s%2Fg%2F1tjthnms!19sChIJxVHcaXdkCEgRgBgwfHp95I0?authuser=0&hl=fr&rclk=1,4.8,70,Paysagiste,·,,0241423993,https://planchenaultpaysage.com/,paysagiste,Angers,gps_20km,2,2
paysagiste,Jardins & Aquarelles,https://www.google.com/maps/place/Jardins+%26+Aquarelles/data=!4m7!3m6!1s0x48080972d14b2517:0x9bed44765b5fb4fc!8m2!3d47.4377063!4d-0.4951759!16s%2Fg%2F11h6dbg503!19sChIJFyVL0XIJCEgR_LRfW3ZE7Zs?authuser=0&hl=fr&rclk=1,4.5,8,Paysagiste,·,,0609612967,https://jardinsetaquarelles.fr/,paysagiste,Angers,gps_5km,2,2
paysagiste,Jardin Naturel Espace Vert,https://www.google.com/maps/place/Jardin+Naturel+Espace+Vert/data=!4m7!3m6!1s0x202a4ea615fc609b:0xc798edde5a1b5196!8m2!3d47.4706047!4d-0.5482329!16s%2Fg%2F11n56td207!19sChIJm2D8FaZOKiARllEbWt7tmMc?authuser=0&hl=fr&rclk=1,5.0,12,Paysagiste,33 Bd Résistance et Déportation,,0769607578,https://jardinnaturel.fr/,paysagiste,Angers,gps_0km,2,2
paysagiste,Delanoue Paysage,https://www.google.com/maps/place/Delanoue+Paysage/data=!4m7!3m6!1s0x48087ed0bb4011ef:0xc15653e3f6c51adb!8m2!3d47.5149805!4d-0.6120315!16s%2Fg%2F1tdj3lmj!19sChIJ7xFAu9B-CEgR2xrF9uNTVsE?authuser=0&hl=fr&rclk=1,4.8,43,Paysagiste,·,,0241342754,https://www.delanoue-paysage.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmb-referral,paysagiste,Angers,gps_6km,2,2
paysagiste,Mayer Paysagiste,https://www.google.com/maps/place/Mayer+Paysagiste/data=!4m7!3m6!1s0x4ce3feb4aba0da55:0x83ff2dfb2f975c6!8m2!3d47.4979641!4d-0.5532884!16s%2Fg%2F11z5_0rtdm!19sChIJVdqgq7T-40wRxnX5st_yPwg?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,·,,0749432884,,paysagiste,Angers,gps_2km,2,2
paysagiste,Delanoue Paysage,https://www.google.com/maps/place/Delanoue+Paysage/data=!4m7!3m6!1s0x48087ed0bb4011ef:0xc15653e3f6c51adb!8m2!3d47.51498!4d-0.612032!16s%2Fg%2F1tdj3lmj!19sChIJ7xFAu9B-CEgR2xrF9uNTVsE?authuser=0&hl=fr&rclk=1,4.8,43,Paysagiste,5 Rue Copernic,,0241342754,https://www.google.com/aclk?sa=L&ai=DChsSEwj-39610b2UAxWOOQYAHeSzA8cYACICCAEQAxoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XCx8nPAiyMu_Z4db75xPbXFcKLJjZQpPKkunKgKqT9UUVXDkl_JI5BoCpqUQAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_2wd83J-uTMgVXQx-GyWTGyToZTZw&adurl&q&ctype=99&nis=6,paysagiste,Angers,gps_6km,2,2
paysagiste,Alco Travaux | Spécialiste des terrasses et aménagement extérieur à Angers,https://www.google.com/maps/place/Alco+Travaux+%7C+Sp%C3%A9cialiste+des+terrasses+et+am%C3%A9nagement+ext%C3%A9rieur+%C3%A0+Angers/data=!4m7!3m6!1s0x23cfbd08964b3c8d:0xf2b5dd1ef5c2a584!8m2!3d47.4903355!4d-0.426876!16s%2Fg%2F11vdrp761f!19sChIJjTxLlgi9zyMRhKXC9R7dtfI?authuser=0&hl=fr&rclk=1,5.0,18,Paysagiste,Le clos de longrois,,0612082348,https://www.alco-jardin.fr/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10342835910039462554,paysagiste,Angers,name,2,2
paysagiste,Chalain Paysagiste,https://www.google.com/maps/place/Chalain+Paysagiste/data=!4m7!3m6!1s0x4807d7ffcbb3dac1:0xd0ceb555fed9810c!8m2!3d47.4345732!4d-0.5613409!16s%2Fg%2F11pz1n4c1l!19sChIJwdqzy__XB0gRDIHZ_lW1ztA?authuser=0&hl=fr&rclk=1,4.7,15,Paysagiste,·,,0241664784,https://www.pascal-chalain.fr/,paysagiste,Angers,gps_4km,2,2
paysagiste,Planchenault Paysage,https://www.google.com/maps/place/Planchenault+Paysage/data=!4m7!3m6!1s0x4808647769dc51c5:0x8de47d7a7c301880!8m2!3d47.6547259!4d-0.574937!16s%2Fg%2F1tjthnms!19sChIJxVHcaXdkCEgRgBgwfHp95I0?authuser=0&hl=fr&rclk=1,4.8,70,Paysagiste,·,,0241423993,https://planchenaultpaysage.com/,paysagiste,Angers,gps_20km,2,2
paysagiste,Jardins & Aquarelles,https://www.google.com/maps/place/Jardins+%26+Aquarelles/data=!4m7!3m6!1s0x48080972d14b2517:0x9bed44765b5fb4fc!8m2!3d47.4377063!4d-0.4951759!16s%2Fg%2F11h6dbg503!19sChIJFyVL0XIJCEgR_LRfW3ZE7Zs?authuser=0&hl=fr&rclk=1,4.5,8,Paysagiste,·,,0609612967,https://jardinsetaquarelles.fr/,paysagiste,Angers,gps_5km,2,2
paysagiste,Couleur Jardin - Solaverde,https://www.google.com/maps/place/Couleur+Jardin+-+Solaverde/data=!4m7!3m6!1s0x4807d7d91952507f:0x630c0606ea999204!8m2!3d47.445472!4d-0.516952!16s%2Fg%2F1hf4sgxpk!19sChIJf1BSGdnXB0gRBJKZ6gYGDGM?authuser=0&hl=fr&rclk=1,4.8,12,Paysagiste,75 Chemin de la Glardière,,0759607596,https://www.google.com/aclk?sa=L&ai=DChsSEwjlwZe-0b2UAxV8ekECHZLMIBAYACICCAEQAhoCd3M&co=1&ase=2&gclid=CjwKCAjwq6DQBhBVEiwA4ZD5XHmqjP4_NW40nsGuUQC7-1l2jpp3QYwednEIYkpDQmkDSm9udVQGshoCAR8QAvD_BwE&cce=2&category=acrcp_v1_32&sig=AOD64_1-wrb_G3DYBWokMda9suZLHisSrQ&adurl&q&ctype=99&nis=6,paysagiste,Angers,gps_4km,2,2
paysagiste,Grignard Paysages,https://www.google.com/maps/place/Grignard+Paysages/data=!4m7!3m6!1s0x48087e7b3c7008a1:0x9ae3065220fb0c31!8m2!3d47.5175753!4d-0.6266042!16s%2Fg%2F1vr3ckg5!19sChIJoQhwPHt-CEgRMQz7IFIG45o?authuser=0&hl=fr&rclk=1,5.0,5,Paysagiste,"Zone du, Rte du Fléchet",,0241693710,https://grignardpaysages.fr/,paysagiste,Angers,gps_7km,2,2
paysagiste,Vert Anglais,https://www.google.com/maps/place/Vert+Anglais/data=!4m7!3m6!1s0x4807d60df8cb55cd:0x7d5b69d780661840!8m2!3d47.4343558!4d-0.56179!16s%2Fg%2F11b6d1v62g!19sChIJzVXL-A3WB0gRQBhmgNdpW30?authuser=0&hl=fr&rclk=1,5.0,6,Paysagiste,·,,0241664784,http://www.vertanglais.fr/,paysagiste,Angers,gps_4km,2,2
paysagiste,Vert Expert,https://www.google.com/maps/place/Vert+Expert/data=!4m7!3m6!1s0x480879716e6f9d37:0x31b47256359b6907!8m2!3d47.4521993!4d-0.5136447!16s%2Fg%2F11jgv1zgxg!19sChIJN51vbnF5CEgRB2mbNVZytDE?authuser=0&hl=fr&rclk=1,5.0,14,Service d'élagage,84 Rue Parmentier,,0684853251,https://vertexpert.fr/?utm_source=gmb,paysagiste,Angers,gps_3km,2,2
paysagiste,jardins de charme,https://www.google.com/maps/place/jardins+de+charme/data=!4m7!3m6!1s0x48087bf542af065f:0x8071a9a7dca88a7!8m2!3d47.5419916!4d-0.5690544!16s%2Fg%2F1vqtg57s!19sChIJXwavQvV7CEgRp4jKfZoaBwg?authuser=0&hl=fr&rclk=1,4.8,8,Paysagiste,·,,0625858283,http://www.jardinsdecharme.sitew.com/,paysagiste,Angers,gps_7km,2,2
paysagiste,Vivion Paysage,https://www.google.com/maps/place/Vivion+Paysage/data=!4m7!3m6!1s0x4807d7f021b6b5b7:0x14614051666a391!8m2!3d47.437374!4d-0.512797!16s%2Fg%2F11y3rgksr0!19sChIJt7W2IfDXB0gRkaNmFgUURgE?authuser=0&hl=fr&rclk=1,4.5,14,Paysagiste,·,,0632556580,https://vivion-paysage.fr/,paysagiste,Angers,gps_5km,2,2
paysagiste,Couleur Jardin - Solaverde,https://www.google.com/maps/place/Couleur+Jardin+-+Solaverde/data=!4m7!3m6!1s0x4807d7d91952507f:0x630c0606ea999204!8m2!3d47.4454722!4d-0.5169524!16s%2Fg%2F1hf4sgxpk!19sChIJf1BSGdnXB0gRBJKZ6gYGDGM?authuser=0&hl=fr&rclk=1,4.8,12,Paysagiste,75 Chem. de la Glardière,,0759607596,http://www.couleurjardin.com/?utm_source=gmb,paysagiste,Angers,gps_4km,2,2
